evaluation_episode,evaluation_seed,return,length,success
1,10000,-162.0,162,1
2,10001,-96.0,96,1
3,10002,-126.0,126,1
4,10003,-100.0,100,1
5,10004,-88.0,88,1
6,10005,-148.0,148,1
7,10006,-146.0,146,1
8,10007,-89.0,89,1
9,10008,-170.0,170,1
10,10009,-162.0,162,1
11,10010,-146.0,146,1
12,10011,-160.0,160,1
13,10012,-146.0,146,1
14,10013,-155.0,155,1
15,10014,-146.0,146,1
16,10015,-158.0,158,1
17,10016,-146.0,146,1
18,10017,-178.0,178,1
19,10018,-155.0,155,1
20,10019,-104.0,104,1
21,10020,-146.0,146,1
22,10021,-146.0,146,1
23,10022,-96.0,96,1
24,10023,-108.0,108,1
25,10024,-147.0,147,1
26,10025,-192.0,192,1
27,10026,-85.0,85,1
28,10027,-152.0,152,1
29,10028,-151.0,151,1
30,10029,-146.0,146,1
31,10030,-152.0,152,1
32,10031,-147.0,147,1
33,10032,-84.0,84,1
34,10033,-146.0,146,1
35,10034,-169.0,169,1
36,10035,-147.0,147,1
37,10036,-146.0,146,1
38,10037,-160.0,160,1
39,10038,-87.0,87,1
40,10039,-147.0,147,1
41,10040,-151.0,151,1
42,10041,-177.0,177,1
43,10042,-106.0,106,1
44,10043,-91.0,91,1
45,10044,-182.0,182,1
46,10045,-100.0,100,1
47,10046,-160.0,160,1
48,10047,-178.0,178,1
49,10048,-168.0,168,1
50,10049,-165.0,165,1
51,10050,-153.0,153,1
52,10051,-148.0,148,1
53,10052,-162.0,162,1
54,10053,-154.0,154,1
55,10054,-104.0,104,1
56,10055,-150.0,150,1
57,10056,-152.0,152,1
58,10057,-153.0,153,1
59,10058,-150.0,150,1
60,10059,-151.0,151,1
61,10060,-155.0,155,1
62,10061,-168.0,168,1
63,10062,-88.0,88,1
64,10063,-149.0,149,1
65,10064,-84.0,84,1
66,10065,-147.0,147,1
67,10066,-152.0,152,1
68,10067,-192.0,192,1
69,10068,-89.0,89,1
70,10069,-84.0,84,1
71,10070,-147.0,147,1
72,10071,-155.0,155,1
73,10072,-154.0,154,1
74,10073,-87.0,87,1
75,10074,-91.0,91,1
76,10075,-153.0,153,1
77,10076,-108.0,108,1
78,10077,-154.0,154,1
79,10078,-178.0,178,1
80,10079,-148.0,148,1
81,10080,-150.0,150,1
82,10081,-88.0,88,1
83,10082,-171.0,171,1
84,10083,-154.0,154,1
85,10084,-147.0,147,1
86,10085,-156.0,156,1
87,10086,-162.0,162,1
88,10087,-148.0,148,1
89,10088,-190.0,190,1
90,10089,-103.0,103,1
91,10090,-152.0,152,1
92,10091,-153.0,153,1
93,10092,-147.0,147,1
94,10093,-87.0,87,1
95,10094,-146.0,146,1
96,10095,-106.0,106,1
97,10096,-155.0,155,1
98,10097,-163.0,163,1
99,10098,-163.0,163,1
100,10099,-135.0,135,1
