evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful,checkpoint
100,10000,0.0,0.0,0.0,0.0,200.0,nan,finalResults\fixed_freq_4\seed_99\checkpoint.pt
