evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful,checkpoint
100,10000,-139.16,29.502514873115206,-154.0,1.0,139.16,139.16,finalResults2noS\fixed_freq_4\seed_99\checkpoint.pt
