checkpoint,evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful
results\fixed_freq_32\seed_99999\checkpoint.pt,100,10000,-176.49,19.21778164391331,-162.0,0.61,176.49,161.45901639344262
