checkpoint,evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful
results\fixed_freq_6\seed_9999\checkpoint.pt,100,10000,-112.62,10.881157840946706,-116.0,1.0,112.62,112.62
