evaluation_episode,evaluation_seed,return,length,success
1,10000,-164.0,164,1
2,10001,-99.0,99,1
3,10002,-194.0,194,1
4,10003,-104.0,104,1
5,10004,-89.0,89,1
6,10005,-149.0,149,1
7,10006,-147.0,147,1
8,10007,-89.0,89,1
9,10008,-172.0,172,1
10,10009,-165.0,165,1
11,10010,-146.0,146,1
12,10011,-163.0,163,1
13,10012,-143.0,143,1
14,10013,-159.0,159,1
15,10014,-146.0,146,1
16,10015,-161.0,161,1
17,10016,-144.0,144,1
18,10017,-177.0,177,1
19,10018,-159.0,159,1
20,10019,-110.0,110,1
21,10020,-144.0,144,1
22,10021,-148.0,148,1
23,10022,-99.0,99,1
24,10023,-117.0,117,1
25,10024,-142.0,142,1
26,10025,-183.0,183,1
27,10026,-86.0,86,1
28,10027,-152.0,152,1
29,10028,-151.0,151,1
30,10029,-142.0,142,1
31,10030,-152.0,152,1
32,10031,-141.0,141,1
33,10032,-84.0,84,1
34,10033,-144.0,144,1
35,10034,-171.0,171,1
36,10035,-142.0,142,1
37,10036,-143.0,143,1
38,10037,-163.0,163,1
39,10038,-87.0,87,1
40,10039,-142.0,142,1
41,10040,-155.0,155,1
42,10041,-176.0,176,1
43,10042,-114.0,114,1
44,10043,-92.0,92,1
45,10044,-179.0,179,1
46,10045,-103.0,103,1
47,10046,-163.0,163,1
48,10047,-177.0,177,1
49,10048,-170.0,170,1
50,10049,-167.0,167,1
51,10050,-152.0,152,1
52,10051,-149.0,149,1
53,10052,-165.0,165,1
54,10053,-157.0,157,1
55,10054,-110.0,110,1
56,10055,-150.0,150,1
57,10056,-155.0,155,1
58,10057,-152.0,152,1
59,10058,-151.0,151,1
60,10059,-151.0,151,1
61,10060,-159.0,159,1
62,10061,-170.0,170,1
63,10062,-88.0,88,1
64,10063,-150.0,150,1
65,10064,-84.0,84,1
66,10065,-149.0,149,1
67,10066,-151.0,151,1
68,10067,-184.0,184,1
69,10068,-89.0,89,1
70,10069,-84.0,84,1
71,10070,-145.0,145,1
72,10071,-159.0,159,1
73,10072,-151.0,151,1
74,10073,-87.0,87,1
75,10074,-92.0,92,1
76,10075,-152.0,152,1
77,10076,-117.0,117,1
78,10077,-158.0,158,1
79,10078,-177.0,177,1
80,10079,-149.0,149,1
81,10080,-151.0,151,1
82,10081,-88.0,88,1
83,10082,-172.0,172,1
84,10083,-156.0,156,1
85,10084,-142.0,142,1
86,10085,-160.0,160,1
87,10086,-165.0,165,1
88,10087,-149.0,149,1
89,10088,-183.0,183,1
90,10089,-108.0,108,1
91,10090,-152.0,152,1
92,10091,-152.0,152,1
93,10092,-142.0,142,1
94,10093,-88.0,88,1
95,10094,-147.0,147,1
96,10095,-113.0,113,1
97,10096,-159.0,159,1
98,10097,-165.0,165,1
99,10098,-165.0,165,1
100,10099,-191.0,191,1
