checkpoint,evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful
results\fixed_freq_8\seed_99\checkpoint.pt,100,10000,-137.4,31.32785251871477,-150.0,1.0,137.4,137.4
