evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful,checkpoint
100,10000,0.95,0.2190429135575904,1.0,0.95,128.67,124.91578947368421,finalResults\fixed_freq_32\seed_99999\checkpoint.pt
