evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful,checkpoint
100,10000,-156.02,30.322502228776262,-164.0,0.91,156.02,151.67032967032966,finalResults2noS\fixed_freq_32\seed_999\checkpoint.pt
