evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful,checkpoint
100,10000,-129.8,27.43329835411445,-147.0,1.0,129.8,129.8,finalResults2noS\fixed_freq_8\seed_9999\checkpoint.pt
