evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful,checkpoint
100,10000,-143.12,12.553948230003824,-146.0,1.0,143.12,143.12,finalResults2noS\fixed_freq_32\seed_99\checkpoint.pt
