episode,env_step,return,length,success,epsilon,greedy_actions,exploratory_actions,condition_triggers,gradient_steps_so_far,latest_loss
328,56782,1.0,143,1,0.0050000000000000044,142,1,15,55783,4.319945335388184
329,56920,1.0,138,1,0.0050000000000000044,136,2,7,55921,5.087794780731201
330,57059,1.0,139,1,0.0050000000000000044,138,1,8,56060,5.095210075378418
331,57197,1.0,138,1,0.0050000000000000044,138,0,11,56198,4.2914204597473145
332,57336,1.0,139,1,0.0050000000000000044,137,2,8,56337,12.094456672668457
333,57477,1.0,141,1,0.0050000000000000044,141,0,16,56478,12.826610565185547
334,57615,1.0,138,1,0.0050000000000000044,138,0,8,56616,14.946393966674805
335,57754,1.0,139,1,0.0050000000000000044,138,1,7,56755,8.700101852416992
336,57899,1.0,145,1,0.0050000000000000044,144,1,24,56900,10.89668083190918
337,57987,1.0,88,1,0.0050000000000000044,88,0,1,56988,5.223922252655029
338,58129,1.0,142,1,0.0050000000000000044,141,1,4,57130,7.172019004821777
339,58271,1.0,142,1,0.0050000000000000044,141,1,9,57272,83.13168334960938
340,58413,1.0,142,1,0.0050000000000000044,140,2,4,57414,21.152307510375977
341,58556,1.0,143,1,0.0050000000000000044,142,1,7,57557,7.241762638092041
342,58703,1.0,147,1,0.0050000000000000044,145,2,14,57704,13.842192649841309
343,58850,1.0,147,1,0.0050000000000000044,146,1,13,57851,18.928306579589844
344,58996,1.0,146,1,0.0050000000000000044,145,1,12,57997,3.8830807209014893
345,59150,1.0,154,1,0.0050000000000000044,154,0,22,58151,10.70561408996582
