evaluation_episode,evaluation_seed,return,length,success
1,10000,-113.0,113,1
2,10001,-137.0,137,1
3,10002,-112.0,112,1
4,10003,-111.0,111,1
5,10004,-163.0,163,1
6,10005,-114.0,114,1
7,10006,-112.0,112,1
8,10007,-162.0,162,1
9,10008,-113.0,113,1
10,10009,-113.0,113,1
11,10010,-111.0,111,1
12,10011,-113.0,113,1
13,10012,-111.0,111,1
14,10013,-114.0,114,1
15,10014,-111.0,111,1
16,10015,-113.0,113,1
17,10016,-111.0,111,1
18,10017,-112.0,112,1
19,10018,-114.0,114,1
20,10019,-111.0,111,1
21,10020,-111.0,111,1
22,10021,-112.0,112,1
23,10022,-137.0,137,1
24,10023,-111.0,111,1
25,10024,-110.0,110,1
26,10025,-112.0,112,1
27,10026,-173.0,173,1
28,10027,-117.0,117,1
29,10028,-115.0,115,1
30,10029,-110.0,110,1
31,10030,-116.0,116,1
32,10031,-110.0,110,1
33,10032,-91.0,91,1
34,10033,-111.0,111,1
35,10034,-113.0,113,1
36,10035,-110.0,110,1
37,10036,-110.0,110,1
38,10037,-113.0,113,1
39,10038,-164.0,164,1
40,10039,-110.0,110,1
41,10040,-115.0,115,1
42,10041,-112.0,112,1
43,10042,-111.0,111,1
44,10043,-161.0,161,1
45,10044,-112.0,112,1
46,10045,-111.0,111,1
47,10046,-113.0,113,1
48,10047,-112.0,112,1
49,10048,-113.0,113,1
50,10049,-113.0,113,1
51,10050,-117.0,117,1
52,10051,-114.0,114,1
53,10052,-113.0,113,1
54,10053,-114.0,114,1
55,10054,-111.0,111,1
56,10055,-115.0,115,1
57,10056,-115.0,115,1
58,10057,-117.0,117,1
59,10058,-115.0,115,1
60,10059,-116.0,116,1
61,10060,-114.0,114,1
62,10061,-113.0,113,1
63,10062,-164.0,164,1
64,10063,-114.0,114,1
65,10064,-91.0,91,1
66,10065,-113.0,113,1
67,10066,-116.0,116,1
68,10067,-112.0,112,1
69,10068,-163.0,163,1
70,10069,-91.0,91,1
71,10070,-111.0,111,1
72,10071,-114.0,114,1
73,10072,-117.0,117,1
74,10073,-168.0,168,1
75,10074,-161.0,161,1
76,10075,-117.0,117,1
77,10076,-111.0,111,1
78,10077,-114.0,114,1
79,10078,-112.0,112,1
80,10079,-114.0,114,1
81,10080,-115.0,115,1
82,10081,-164.0,164,1
83,10082,-113.0,113,1
84,10083,-115.0,115,1
85,10084,-110.0,110,1
86,10085,-114.0,114,1
87,10086,-113.0,113,1
88,10087,-114.0,114,1
89,10088,-112.0,112,1
90,10089,-111.0,111,1
91,10090,-116.0,116,1
92,10091,-117.0,117,1
93,10092,-110.0,110,1
94,10093,-164.0,164,1
95,10094,-112.0,112,1
96,10095,-111.0,111,1
97,10096,-114.0,114,1
98,10097,-113.0,113,1
99,10098,-113.0,113,1
100,10099,-112.0,112,1
