episode,env_step,return,length,success,epsilon,gradient_steps_so_far,latest_loss
1,200,0.0,200,0,0.0,0,
2,400,0.0,200,0,0.0,0,
3,600,0.0,200,0,0.0,0,
4,800,0.0,200,0,0.0,0,
5,1000,0.0,200,0,0.0,1,4.0116529476108553e-07
6,1200,0.0,200,0,0.0,201,1.1322776494182563e-08
7,1400,0.0,200,0,0.0,401,6.3224181445775685e-09
8,1600,0.0,200,0,0.0,601,2.4682103028084157e-09
9,1800,0.0,200,0,0.0,801,4.387827878815642e-09
10,2000,0.0,200,0,0.0,1001,3.9114995686873044e-09
11,2200,0.0,200,0,0.0,1201,5.472268416184534e-09
12,2400,0.0,200,0,0.0,1401,2.9289506375818064e-09
13,2600,0.0,200,0,0.0,1601,4.38753833265082e-09
14,2800,0.0,200,0,0.0,1801,5.417879922475777e-09
15,3000,0.0,200,0,0.0,2001,5.258394608631534e-09
16,3200,0.0,200,0,0.0,2201,1.537652138949852e-08
17,3400,0.0,200,0,0.0,2401,8.776241955388286e-09
18,3600,0.0,200,0,0.0,2601,6.632439486509156e-09
19,3800,0.0,200,0,0.0,2801,3.830579409225265e-09
20,4000,0.0,200,0,0.0,3001,5.5965889700360094e-09
21,4200,0.0,200,0,0.0,3201,2.728329029366705e-08
22,4400,0.0,200,0,0.0,3401,1.2311087971283996e-07
23,4600,0.0,200,0,0.0,3601,7.069245100410626e-08
24,4800,0.0,200,0,0.0,3801,1.6931981150491993e-08
25,5000,0.0,200,0,0.0,4001,1.474530053613421e-09
26,5200,0.0,200,0,0.0,4201,7.849410010862812e-09
27,5400,0.0,200,0,0.0,4401,3.3245766140055366e-09
28,5600,0.0,200,0,0.0,4601,1.9258083128192993e-08
29,5800,0.0,200,0,0.0,4801,1.3272752674708954e-08
30,6000,0.0,200,0,0.0,5001,1.3910961271790256e-09
31,6200,0.0,200,0,0.0,5201,8.099258153038136e-09
32,6400,0.0,200,0,0.0,5401,9.308243953398687e-09
33,6600,0.0,200,0,0.0,5601,8.76408723371469e-09
34,6800,0.0,200,0,0.0,5801,1.0081254053773137e-08
35,7000,0.0,200,0,0.0,6001,1.2827033515350195e-06
36,7200,0.0,200,0,0.0,6201,1.2769659774036768e-09
37,7400,0.0,200,0,0.0,6401,1.7833411414258649e-09
38,7600,0.0,200,0,0.0,6601,3.694256012209962e-09
39,7800,0.0,200,0,0.0,6801,3.560307604288937e-09
40,8000,0.0,200,0,0.0,7001,7.790864620105253e-10
41,8200,0.0,200,0,0.0,7201,1.3664389086898154e-07
42,8400,0.0,200,0,0.0,7401,1.2153164030692665e-09
43,8600,0.0,200,0,0.0,7601,5.14461140355138e-10
44,8800,0.0,200,0,0.0,7801,5.47056222544029e-09
45,9000,0.0,200,0,0.0,8001,6.735445534644668e-10
46,9200,0.0,200,0,0.0,8201,1.104690228181937e-09
47,9400,0.0,200,0,0.0,8401,6.459055512664236e-10
48,9600,0.0,200,0,0.0,8601,2.569969570487274e-09
49,9800,0.0,200,0,0.0,8801,2.26266116953866e-09
50,10000,0.0,200,0,0.0,9001,3.2653317827424644e-09
51,10200,0.0,200,0,0.0,9201,1.7092517401451346e-09
52,10400,0.0,200,0,0.0,9401,6.681748487835648e-09
53,10600,0.0,200,0,0.0,9601,5.330497288014158e-08
54,10800,0.0,200,0,0.0,9801,1.165901331035002e-08
55,11000,0.0,200,0,0.0,10001,2.2806717936418863e-07
56,11200,0.0,200,0,0.0,10201,3.0084941204933102e-09
57,11400,0.0,200,0,0.0,10401,8.019060082631313e-09
58,11600,0.0,200,0,0.0,10601,2.642335061864287e-08
59,11800,0.0,200,0,0.0,10801,1.5929103369671793e-08
60,12000,0.0,200,0,0.0,11001,1.901714199448179e-07
61,12200,0.0,200,0,0.0,11201,2.9433930848199452e-08
62,12400,0.0,200,0,0.0,11401,1.300452745489622e-09
63,12600,0.0,200,0,0.0,11601,1.1916135633782687e-08
64,12800,0.0,200,0,0.0,11801,5.33416777415141e-09
65,13000,0.0,200,0,0.0,12001,8.006456830855768e-09
66,13200,0.0,200,0,0.0,12201,6.987128653435093e-09
67,13400,0.0,200,0,0.0,12401,1.974185082076474e-08
68,13600,0.0,200,0,0.0,12601,6.7862346853075906e-09
69,13800,0.0,200,0,0.0,12801,1.1934275789826643e-08
70,14000,0.0,200,0,0.0,13001,1.75567862470416e-08
71,14200,0.0,200,0,0.0,13201,4.533432296227602e-09
72,14400,0.0,200,0,0.0,13401,7.1655654743096875e-09
73,14600,0.0,200,0,0.0,13601,6.963595922115928e-09
74,14800,0.0,200,0,0.0,13801,1.3407947641042028e-08
75,15000,0.0,200,0,0.0,14001,1.5766784144943813e-06
76,15200,0.0,200,0,0.0,14201,3.1404884248686926e-10
77,15400,0.0,200,0,0.0,14401,2.1965071428375893e-10
78,15600,0.0,200,0,0.0,14601,4.633122219210861e-10
79,15800,0.0,200,0,0.0,14801,4.1002539141743455e-09
80,16000,0.0,200,0,0.0,15001,3.599768261253189e-10
81,16200,0.0,200,0,0.0,15201,3.239860324466548e-10
82,16400,0.0,200,0,0.0,15401,1.5001418773863406e-08
83,16600,0.0,200,0,0.0,15601,4.2948472556147976e-10
84,16800,0.0,200,0,0.0,15801,7.247794542308839e-08
85,17000,0.0,200,0,0.0,16001,7.767354537335791e-10
86,17200,0.0,200,0,0.0,16201,9.196340911010736e-10
87,17400,0.0,200,0,0.0,16401,5.725206975171204e-08
88,17600,0.0,200,0,0.0,16601,5.706471406519142e-10
89,17800,0.0,200,0,0.0,16801,4.748063719972606e-09
90,18000,0.0,200,0,0.0,17001,2.5107864232154498e-08
