checkpoint,evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful
results\fixed_freq_32\seed_999\checkpoint.pt,100,10000,-142.27,30.319795513822317,-154.0,1.0,142.27,142.27
