episode,env_step,return,length,success,epsilon,gradient_steps_so_far,latest_loss
1,200,-200.0,200,0,0.9960399,0,
2,400,-200.0,200,0,0.9920599,0,
3,600,-200.0,200,0,0.9880799,0,
4,800,-200.0,200,0,0.9840999,0,
5,1000,-200.0,200,0,0.9801199,1,0.3676162362098694
6,1200,-200.0,200,0,0.9761399,201,0.0003706551797222346
7,1400,-200.0,200,0,0.9721599,401,0.0001891761930892244
8,1600,-200.0,200,0,0.9681799,601,0.00022078266192693263
9,1800,-200.0,200,0,0.9641999,801,0.0002013970079133287
10,2000,-200.0,200,0,0.9602199,1001,0.00032939494121819735
11,2200,-200.0,200,0,0.9562399,1201,0.00021961316815577447
12,2400,-200.0,200,0,0.9522599,1401,0.0002597175189293921
13,2600,-200.0,200,0,0.9482799,1601,0.0003956856089644134
14,2800,-200.0,200,0,0.9442999,1801,0.000562427390832454
15,3000,-200.0,200,0,0.9403199,2001,0.0006400675047188997
16,3200,-200.0,200,0,0.9363399,2201,0.0004904824309051037
17,3400,-200.0,200,0,0.9323599,2401,0.0005441575776785612
18,3600,-200.0,200,0,0.9283799,2601,0.0004529590951278806
19,3800,-200.0,200,0,0.9243999,2801,0.00044867504038847983
20,4000,-200.0,200,0,0.9204199,3001,0.0005037650698795915
21,4200,-200.0,200,0,0.9164399,3201,0.0006002536974847317
22,4400,-200.0,200,0,0.9124599,3401,0.000550207681953907
23,4600,-200.0,200,0,0.9084799,3601,0.0005549623165279627
24,4800,-200.0,200,0,0.9044999,3801,0.0004984834231436253
25,5000,-200.0,200,0,0.9005199,4001,0.0005612827371805906
26,5200,-200.0,200,0,0.8965399000000001,4201,0.00041703274473547935
27,5400,-200.0,200,0,0.8925599,4401,0.00041700678411871195
28,5600,-200.0,200,0,0.8885799,4601,0.000364619743777439
29,5800,-200.0,200,0,0.8845999,4801,0.00033760946826078
30,6000,-200.0,200,0,0.8806199,5001,0.0003187055990565568
31,6200,-200.0,200,0,0.8766399,5201,0.00021980382734909654
32,6400,-200.0,200,0,0.8726598999999999,5401,0.00014749995898455381
33,6600,-200.0,200,0,0.8686799000000001,5601,0.00014221106539480388
34,6800,-200.0,200,0,0.8646999,5801,0.00010396546713309363
35,7000,-200.0,200,0,0.8607199,6001,8.562715083826333e-05
36,7200,-200.0,200,0,0.8567399,6201,5.507036985363811e-05
37,7400,-200.0,200,0,0.8527599,6401,2.7633996069198474e-05
38,7600,-200.0,200,0,0.8487799,6601,3.296287832199596e-05
39,7800,-200.0,200,0,0.8447998999999999,6801,1.4997100151958875e-05
40,8000,-200.0,200,0,0.8408199,7001,7.576535153930308e-06
41,8200,-200.0,200,0,0.8368399,7201,4.998163603886496e-06
42,8400,-200.0,200,0,0.8328599,7401,3.4212248465337325e-06
43,8600,-200.0,200,0,0.8288799,7601,5.8509067457634956e-06
44,8800,-200.0,200,0,0.8248999,7801,8.537065241398523e-07
45,9000,-200.0,200,0,0.8209199,8001,5.835741831106134e-06
46,9200,-200.0,200,0,0.8169398999999999,8201,6.809952083131066e-06
47,9400,-200.0,200,0,0.8129599,8401,2.1923553958913544e-06
48,9600,-200.0,200,0,0.8089799,8601,8.012262696865946e-06
49,9800,-200.0,200,0,0.8049999,8801,7.876295057940297e-06
50,10000,-200.0,200,0,0.8010199,9001,8.693157724337652e-06
51,10200,-200.0,200,0,0.7970399,9201,1.1401651136111468e-05
52,10400,-200.0,200,0,0.7930599,9401,1.079278445104137e-05
53,10600,-200.0,200,0,0.7890799,9601,4.48949458586867e-06
54,10800,-200.0,200,0,0.7850999,9801,3.7043678275949787e-06
55,11000,-200.0,200,0,0.7811199,10001,4.066136625624495e-06
56,11200,-200.0,200,0,0.7771399,10201,2.240887624793686e-06
57,11400,-200.0,200,0,0.7731599,10401,2.0574975678755436e-06
58,11600,-200.0,200,0,0.7691799,10601,2.3451545985153643e-06
59,11800,-200.0,200,0,0.7651999,10801,1.5004497981863096e-06
60,12000,-200.0,200,0,0.7612199,11001,1.5060891200846527e-06
61,12200,-200.0,200,0,0.7572399,11201,1.593023171153618e-06
62,12400,-200.0,200,0,0.7532599,11401,1.4158449630485848e-06
63,12600,-200.0,200,0,0.7492799,11601,7.025671493465779e-06
64,12800,-200.0,200,0,0.7452999,11801,2.8634854061238e-06
65,13000,-200.0,200,0,0.7413199,12001,1.9219901332689915e-06
66,13200,-200.0,200,0,0.7373399,12201,2.9230586733319797e-06
67,13400,-200.0,200,0,0.7333599,12401,5.565976152865915e-06
68,13600,-200.0,200,0,0.7293799000000001,12601,2.043537733698031e-06
69,13800,-200.0,200,0,0.7253999,12801,1.3233511708676815e-06
70,14000,-200.0,200,0,0.7214199,13001,1.601122221472906e-06
71,14200,-200.0,200,0,0.7174399,13201,1.225984306074679e-06
72,14400,-200.0,200,0,0.7134598999999999,13401,2.301120275660651e-06
73,14600,-200.0,200,0,0.7094799,13601,7.794164957886096e-07
74,14800,-200.0,200,0,0.7054999,13801,9.719369700178504e-07
75,15000,-200.0,200,0,0.7015199,14001,3.458844730630517e-07
76,15200,-200.0,200,0,0.6975399,14201,3.251725502195768e-07
77,15400,-200.0,200,0,0.6935599,14401,8.828365025692619e-07
78,15600,-200.0,200,0,0.6895799,14601,1.089710622181883e-06
79,15800,-200.0,200,0,0.6855999,14801,4.799885573447682e-07
80,16000,-200.0,200,0,0.6816199000000001,15001,9.143109309661668e-07
81,16200,-200.0,200,0,0.6776399,15201,2.566712282714434e-07
82,16400,-200.0,200,0,0.6736599000000001,15401,2.3921102183521725e-06
83,16600,-200.0,200,0,0.6696799,15601,4.2042529457830824e-07
84,16800,-200.0,200,0,0.6656999,15801,3.52604274667101e-07
85,17000,-200.0,200,0,0.6617199,16001,2.4874498194549233e-07
86,17200,-200.0,200,0,0.6577398999999999,16201,1.588425220688805e-06
87,17400,-200.0,200,0,0.6537599000000001,16401,5.906867954763584e-07
88,17600,-200.0,200,0,0.6497799,16601,8.449774213659111e-07
89,17800,-200.0,200,0,0.6457999,16801,2.7418391255196184e-06
90,18000,-200.0,200,0,0.6418199,17001,1.3797816791338846e-06
91,18200,-200.0,200,0,0.6378398999999999,17201,1.0128478606930003e-06
92,18400,-200.0,200,0,0.6338599,17401,8.856372915033717e-07
93,18600,-200.0,200,0,0.6298799,17601,2.5462622943450697e-07
94,18800,-200.0,200,0,0.6258999000000001,17801,4.091211849299725e-07
95,19000,-200.0,200,0,0.6219199,18001,2.0889001461910084e-07
96,19200,-200.0,200,0,0.6179399,18201,8.175229595508426e-07
97,19400,-200.0,200,0,0.6139599,18401,1.715325652185129e-06
98,19600,-200.0,200,0,0.6099799,18601,4.1263410821557045e-07
99,19800,-200.0,200,0,0.6059999,18801,4.7018011173349805e-07
100,20000,-200.0,200,0,0.6020198999999999,19001,7.186818038462661e-07
101,20200,-200.0,200,0,0.5980399000000001,19201,4.1267048800364137e-07
102,20400,-200.0,200,0,0.5940599,19401,1.2318691915425006e-06
103,20600,-200.0,200,0,0.5900799,19601,5.887163752049673e-07
104,20800,-200.0,200,0,0.5860999,19801,1.4855550034553744e-07
105,21000,-200.0,200,0,0.5821198999999999,20001,3.657792149169836e-07
106,21200,-200.0,200,0,0.5781399,20201,2.2633162188867573e-06
107,21400,-200.0,200,0,0.5741599,20401,4.3859972720383666e-07
108,21600,-200.0,200,0,0.5701799000000001,20601,1.460219755244907e-05
109,21800,-200.0,200,0,0.5661999,20801,1.1383090168237686e-06
110,22000,-200.0,200,0,0.5622199,21001,1.1628108040895313e-06
111,22200,-200.0,200,0,0.5582399,21201,5.208707989368122e-07
112,22400,-200.0,200,0,0.5542599,21401,7.676985660509672e-07
113,22600,-200.0,200,0,0.5502799,21601,4.591037395584863e-06
114,22800,-200.0,200,0,0.5462999,21801,4.7203184294630773e-07
115,23000,-200.0,200,0,0.5423199000000001,22001,4.765515768667683e-07
116,23200,-200.0,200,0,0.5383399,22201,1.4285628822108265e-06
117,23400,-200.0,200,0,0.5343599,22401,5.804322427138686e-07
118,23600,-200.0,200,0,0.5303799,22601,4.6215109250624664e-07
119,23800,-200.0,200,0,0.5263998999999999,22801,2.979063538077753e-07
120,24000,-200.0,200,0,0.5224199,23001,2.019642124651e-07
121,24200,-200.0,200,0,0.5184399,23201,3.2212756195804104e-07
122,24400,-200.0,200,0,0.5144599,23401,6.194200068421196e-07
123,24600,-200.0,200,0,0.5104799,23601,3.9068891055649146e-07
124,24800,-200.0,200,0,0.5064999,23801,1.0028106771642342e-06
125,25000,-200.0,200,0,0.5025199,24001,2.680375473573804e-06
126,25200,-200.0,200,0,0.49853990000000004,24201,5.992992555547971e-07
127,25400,-200.0,200,0,0.49455990000000005,24401,1.288987277803244e-06
128,25600,-200.0,200,0,0.49057989999999996,24601,1.1197316780453548e-06
129,25800,-200.0,200,0,0.4865999,24801,8.251822691818234e-07
130,26000,-200.0,200,0,0.4826199,25001,4.2929741539410315e-07
131,26200,-200.0,200,0,0.4786399,25201,3.7843983591301367e-07
132,26400,-200.0,200,0,0.4746599,25401,1.1639567674137652e-06
133,26600,-200.0,200,0,0.47067990000000004,25601,2.7385067369323224e-06
134,26800,-200.0,200,0,0.46669989999999995,25801,4.1187508941220585e-06
135,27000,-200.0,200,0,0.46271989999999996,26001,1.5731584426248446e-06
136,27200,-200.0,200,0,0.4587399,26201,1.7436741472920403e-06
137,27400,-200.0,200,0,0.4547599,26401,3.715749699040316e-07
138,27600,-200.0,200,0,0.4507799,26601,6.455597940657753e-07
139,27800,-200.0,200,0,0.4467999,26801,3.777740857913159e-06
140,28000,-200.0,200,0,0.44281989999999993,27001,5.384276846598368e-07
141,28200,-200.0,200,0,0.43883989999999995,27201,5.995393621560652e-07
142,28400,-200.0,200,0,0.43485989999999997,27401,5.498441169038415e-07
143,28600,-200.0,200,0,0.4308799,27601,3.3076184990932234e-07
144,28800,-200.0,200,0,0.4268999,27801,5.393344508775044e-07
145,29000,-200.0,200,0,0.4229198999999999,28001,1.179694663733244e-06
146,29200,-200.0,200,0,0.4189398999999999,28201,6.31494958724943e-06
147,29400,-200.0,200,0,0.41495990000000005,28401,3.1030140235088766e-07
148,29600,-200.0,200,0,0.41097990000000006,28601,3.943436240660958e-06
149,29800,-200.0,200,0,0.4069999000000001,28801,1.0493230547581334e-05
150,30000,-200.0,200,0,0.4030199000000001,29001,8.190986591216642e-07
