episode,env_step,return,length,success,epsilon,gradient_steps_so_far,latest_loss
1,200,0.0,200,0,0.9960399,0,
2,400,0.0,200,0,0.9920599,0,
3,600,0.0,200,0,0.9880799,0,
4,800,0.0,200,0,0.9840999,0,
5,1000,0.0,200,0,0.9801199,1,0.007843904197216034
6,1200,0.0,200,0,0.9761399,201,3.6524511415336747e-07
7,1400,0.0,200,0,0.9721599,401,2.4076049953691836e-07
8,1600,0.0,200,0,0.9681799,601,1.2401928017879982e-07
9,1800,0.0,200,0,0.9641999,801,1.0028477959167503e-07
10,2000,0.0,200,0,0.9602199,1001,6.848095068789917e-08
11,2200,0.0,200,0,0.9562399,1201,5.7121205543353426e-08
12,2400,0.0,200,0,0.9522599,1401,3.848524343652571e-08
13,2600,0.0,200,0,0.9482799,1601,2.4736960924087725e-08
14,2800,0.0,200,0,0.9442999,1801,2.0364112174320326e-08
15,3000,0.0,200,0,0.9403199,2001,4.201757874966461e-08
16,3200,0.0,200,0,0.9363399,2201,4.453397650650004e-09
17,3400,0.0,200,0,0.9323599,2401,9.661309263719886e-08
18,3600,0.0,200,0,0.9283799,2601,4.345181103815321e-09
19,3800,0.0,200,0,0.9243999,2801,1.4865694453192191e-08
20,4000,0.0,200,0,0.9204199,3001,2.21769482777745e-08
21,4200,0.0,200,0,0.9164399,3201,1.1937943966700004e-08
22,4400,0.0,200,0,0.9124599,3401,5.23376364469641e-08
23,4600,0.0,200,0,0.9084799,3601,7.122252121405381e-09
24,4800,0.0,200,0,0.9044999,3801,3.3853421399498984e-08
25,5000,0.0,200,0,0.9005199,4001,5.2354351964822854e-08
26,5200,0.0,200,0,0.8965399000000001,4201,3.1025315649912955e-08
27,5400,0.0,200,0,0.8925599,4401,6.759488258012425e-08
28,5600,0.0,200,0,0.8885799,4601,8.605812951145708e-09
29,5800,0.0,200,0,0.8845999,4801,1.507950919688028e-08
30,6000,0.0,200,0,0.8806199,5001,3.0692284269662196e-08
31,6200,0.0,200,0,0.8766399,5201,1.071467863766884e-06
32,6400,0.0,200,0,0.8726598999999999,5401,3.764315792409434e-08
33,6600,0.0,200,0,0.8686799000000001,5601,9.085224128568825e-09
34,6800,0.0,200,0,0.8646999,5801,1.775410396476218e-08
35,7000,0.0,200,0,0.8607199,6001,2.9297863690658232e-08
36,7200,0.0,200,0,0.8567399,6201,1.4036312734333478e-07
37,7400,0.0,200,0,0.8527599,6401,2.664993203893573e-08
38,7600,0.0,200,0,0.8487799,6601,1.528085213919894e-08
39,7800,0.0,200,0,0.8447998999999999,6801,1.4627522304522245e-08
40,8000,0.0,200,0,0.8408199,7001,4.6429381228563216e-08
41,8200,0.0,200,0,0.8368399,7201,1.596776932899502e-08
42,8400,0.0,200,0,0.8328599,7401,2.3034827378864975e-08
43,8600,0.0,200,0,0.8288799,7601,4.929092156658044e-08
44,8800,0.0,200,0,0.8248999,7801,1.4057439656767201e-08
45,9000,0.0,200,0,0.8209199,8001,2.894635997563455e-07
