episode,env_step,return,length,success,epsilon,greedy_actions,exploratory_actions,condition_triggers,gradient_steps_so_far,latest_loss
1,200,-200.0,200,0,0.0,200,0,0,0,
2,400,-200.0,200,0,0.0,200,0,0,0,
3,600,-200.0,200,0,0.0,200,0,0,0,
4,800,-200.0,200,0,0.0,200,0,0,0,
5,1000,-200.0,200,0,0.0,200,0,1,1,0.5020259022712708
6,1200,-200.0,200,0,0.0,200,0,37,201,0.0002498262037988752
7,1400,-200.0,200,0,0.0,200,0,0,401,0.00014249760715756565
8,1600,-200.0,200,0,0.0,200,0,0,601,4.881375571130775e-05
9,1800,-200.0,200,0,0.0,200,0,0,801,4.61056552012451e-05
10,2000,-200.0,200,0,0.0,200,0,0,1001,4.3383348383940756e-05
11,2200,-200.0,200,0,0.0,200,0,0,1201,3.0653933208668604e-05
12,2400,-200.0,200,0,0.0,200,0,0,1401,2.3321217668126337e-05
13,2600,-200.0,200,0,0.0,200,0,0,1601,2.1697638658224605e-05
14,2800,-200.0,200,0,0.0,200,0,0,1801,1.6362537280656397e-05
15,3000,-200.0,200,0,0.0,200,0,0,2001,2.659447636688128e-05
16,3200,-200.0,200,0,0.0,200,0,0,2201,1.591657564858906e-05
17,3400,-200.0,200,0,0.0,200,0,0,2401,1.7426129488740116e-05
18,3600,-200.0,200,0,0.0,200,0,0,2601,8.555747626814991e-06
19,3800,-200.0,200,0,0.0,200,0,0,2801,4.828664714295883e-06
20,4000,-200.0,200,0,0.0,200,0,0,3001,1.969476397789549e-05
21,4200,-200.0,200,0,0.0,200,0,0,3201,7.263867701112758e-06
22,4400,-200.0,200,0,0.0,200,0,0,3401,2.9212316803750582e-05
23,4600,-200.0,200,0,0.0,200,0,0,3601,1.659604640735779e-05
24,4800,-200.0,200,0,0.0,200,0,0,3801,4.7863413783488795e-06
25,5000,-200.0,200,0,0.0,200,0,0,4001,2.62324692812399e-06
26,5200,-200.0,200,0,0.0,200,0,0,4201,9.681214578449726e-06
27,5400,-200.0,200,0,0.0,200,0,0,4401,1.3535710422729608e-05
28,5600,-200.0,200,0,0.0,200,0,0,4601,1.3295065400598105e-05
29,5800,-200.0,200,0,0.0,200,0,0,4801,9.656238034949638e-06
30,6000,-200.0,200,0,0.0,200,0,0,5001,7.272933999047382e-06
31,6200,-200.0,200,0,0.0,200,0,0,5201,3.979851317126304e-05
32,6400,-200.0,200,0,0.0,200,0,0,5401,7.2577790888317395e-06
33,6600,-200.0,200,0,0.0,200,0,0,5601,2.0935442080372013e-05
34,6800,-200.0,200,0,0.0,200,0,0,5801,1.3390157619141974e-05
35,7000,-200.0,200,0,0.0,200,0,0,6001,1.707013143459335e-05
36,7200,-200.0,200,0,0.0,200,0,0,6201,5.485778729052981e-06
37,7400,-200.0,200,0,0.0,200,0,0,6401,1.984611662919633e-05
38,7600,-200.0,200,0,0.0,200,0,0,6601,5.4936526794335805e-06
39,7800,-200.0,200,0,0.0,200,0,0,6801,1.0240821211482398e-05
40,8000,-200.0,200,0,0.0,200,0,0,7001,1.0286831638950389e-05
41,8200,-200.0,200,0,0.0,200,0,0,7201,1.1691471627273131e-05
42,8400,-200.0,200,0,0.0,200,0,0,7401,1.2256035915925168e-05
43,8600,-200.0,200,0,0.0,200,0,0,7601,5.508447429747321e-06
44,8800,-200.0,200,0,0.0,200,0,0,7801,7.222402928164229e-06
45,9000,-200.0,200,0,0.0,200,0,0,8001,3.301285005363752e-06
46,9200,-200.0,200,0,0.0,200,0,0,8201,9.51275615079794e-06
47,9400,-200.0,200,0,0.0,200,0,0,8401,2.2678110326523893e-05
48,9600,-200.0,200,0,0.0,200,0,0,8601,1.5252656339725945e-05
49,9800,-200.0,200,0,0.0,200,0,0,8801,6.770173513359623e-06
50,10000,-200.0,200,0,0.0,200,0,0,9001,1.1968345461355057e-05
51,10200,-200.0,200,0,0.0,200,0,0,9201,8.563773917558137e-06
52,10400,-200.0,200,0,0.0,200,0,0,9401,1.423535286448896e-05
53,10600,-200.0,200,0,0.0,200,0,0,9601,8.134440577123314e-06
54,10800,-200.0,200,0,0.0,200,0,0,9801,6.5983517743006814e-06
55,11000,-200.0,200,0,0.0,200,0,0,10001,1.1129497579531744e-05
56,11200,-200.0,200,0,0.0,200,0,0,10201,8.19976776256226e-06
57,11400,-200.0,200,0,0.0,200,0,0,10401,2.06617041840218e-05
58,11600,-200.0,200,0,0.0,200,0,0,10601,1.1619516953942366e-05
59,11800,-200.0,200,0,0.0,200,0,0,10801,1.5660261851735413e-05
60,12000,-200.0,200,0,0.0,200,0,0,11001,1.361476370220771e-05
61,12200,-200.0,200,0,0.0,200,0,0,11201,1.150320895249024e-05
62,12400,-200.0,200,0,0.0,200,0,0,11401,1.7197971828863956e-05
63,12600,-200.0,200,0,0.0,200,0,0,11601,1.2210593922645785e-05
64,12800,-200.0,200,0,0.0,200,0,0,11801,1.731789598125033e-05
65,13000,-200.0,200,0,0.0,200,0,0,12001,7.959273716551252e-06
66,13200,-200.0,200,0,0.0,200,0,0,12201,1.722905653878115e-05
67,13400,-200.0,200,0,0.0,200,0,0,12401,9.195709026244003e-06
68,13600,-200.0,200,0,0.0,200,0,0,12601,1.157511997007532e-05
69,13800,-200.0,200,0,0.0,200,0,0,12801,3.837743497570045e-05
70,14000,-200.0,200,0,0.0,200,0,0,13001,1.7144588127848692e-05
71,14200,-200.0,200,0,0.0,200,0,0,13201,1.2092776159988716e-05
72,14400,-200.0,200,0,0.0,200,0,0,13401,1.0724989806476515e-05
73,14600,-200.0,200,0,0.0,200,0,0,13601,1.5040226571727544e-05
74,14800,-200.0,200,0,0.0,200,0,0,13801,1.6587368008913472e-05
75,15000,-200.0,200,0,0.0,200,0,0,14001,1.5354869901784696e-05
76,15200,-200.0,200,0,0.0,200,0,0,14201,2.8380582079989836e-05
77,15400,-200.0,200,0,0.0,200,0,0,14401,9.594497896614484e-06
78,15600,-200.0,200,0,0.0,200,0,0,14601,1.3732205843552947e-05
79,15800,-200.0,200,0,0.0,200,0,0,14801,1.0927882613032125e-05
80,16000,-200.0,200,0,0.0,200,0,0,15001,1.5073662325448822e-05
81,16200,-200.0,200,0,0.0,200,0,0,15201,3.3200918551301584e-05
82,16400,-200.0,200,0,0.0,200,0,0,15401,2.6455345505382866e-05
83,16600,-200.0,200,0,0.0,200,0,0,15601,2.0042682081111707e-05
84,16800,-200.0,200,0,0.0,200,0,0,15801,1.310263542109169e-05
85,17000,-200.0,200,0,0.0,200,0,0,16001,1.29498721435084e-05
86,17200,-200.0,200,0,0.0,200,0,0,16201,1.5741423339932226e-05
87,17400,-200.0,200,0,0.0,200,0,0,16401,8.545377568225376e-06
88,17600,-200.0,200,0,0.0,200,0,0,16601,1.2890819562016986e-05
89,17800,-200.0,200,0,0.0,200,0,0,16801,2.2838759832666256e-05
90,18000,-200.0,200,0,0.0,200,0,0,17001,2.0181487343506888e-05
91,18200,-200.0,200,0,0.0,200,0,0,17201,1.158140366896987e-05
92,18400,-200.0,200,0,0.0,200,0,0,17401,2.0256709831301123e-05
93,18600,-200.0,200,0,0.0,200,0,0,17601,9.297189535573125e-06
94,18800,-200.0,200,0,0.0,200,0,0,17801,1.6481873899465427e-05
95,19000,-200.0,200,0,0.0,200,0,0,18001,1.936812259373255e-05
96,19200,-200.0,200,0,0.0,200,0,0,18201,9.31239719648147e-06
97,19400,-200.0,200,0,0.0,200,0,0,18401,1.652771061344538e-05
98,19600,-200.0,200,0,0.0,200,0,0,18601,1.3029666661168449e-05
99,19800,-200.0,200,0,0.0,200,0,0,18801,1.0047987416328397e-05
100,20000,-200.0,200,0,0.0,200,0,0,19001,1.6405469068558887e-05
101,20200,-200.0,200,0,0.0,200,0,0,19201,1.5334000636357814e-05
102,20400,-200.0,200,0,0.0,200,0,0,19401,8.200538104574662e-06
103,20600,-200.0,200,0,0.0,200,0,0,19601,2.530528581701219e-05
104,20800,-200.0,200,0,0.0,200,0,0,19801,1.9355611584614962e-05
105,21000,-200.0,200,0,0.0,200,0,0,20001,2.4490438590873964e-05
106,21200,-200.0,200,0,0.0,200,0,0,20201,1.7478560039307922e-05
107,21400,-200.0,200,0,0.0,200,0,0,20401,1.0239255061605945e-05
108,21600,-200.0,200,0,0.0,200,0,0,20601,8.708868335816078e-06
109,21800,-200.0,200,0,0.0,200,0,0,20801,1.0015102816396393e-05
110,22000,-200.0,200,0,0.0,200,0,0,21001,2.6334757421864197e-05
111,22200,-200.0,200,0,0.0,200,0,0,21201,1.388090822729282e-05
112,22400,-200.0,200,0,0.0,200,0,0,21401,1.667268224991858e-05
113,22600,-200.0,200,0,0.0,200,0,0,21601,1.387164866173407e-05
114,22800,-200.0,200,0,0.0,200,0,0,21801,3.41541635862086e-05
115,23000,-200.0,200,0,0.0,200,0,0,22001,1.3141605450073257e-05
116,23200,-200.0,200,0,0.0,200,0,0,22201,1.667254400672391e-05
117,23400,-200.0,200,0,0.0,200,0,0,22401,1.0065556125482544e-05
118,23600,-200.0,200,0,0.0,200,0,0,22601,8.869544217304792e-06
119,23800,-200.0,200,0,0.0,200,0,0,22801,1.047319165081717e-05
120,24000,-200.0,200,0,0.0,200,0,0,23001,2.1445175661938265e-05
121,24200,-200.0,200,0,0.0,200,0,0,23201,1.7014730474329554e-05
122,24400,-200.0,200,0,0.0,200,0,0,23401,1.1818272469099611e-05
123,24600,-200.0,200,0,0.0,200,0,0,23601,1.3338082681002561e-05
124,24800,-200.0,200,0,0.0,200,0,0,23801,1.13732476165751e-05
125,25000,-200.0,200,0,0.0,200,0,0,24001,6.767767627025023e-05
126,25200,-200.0,200,0,0.0,200,0,0,24201,2.9574155632872134e-05
127,25400,-200.0,200,0,0.0,200,0,0,24401,5.946600595052587e-06
128,25600,-200.0,200,0,0.0,200,0,0,24601,1.1309035471640527e-05
129,25800,-200.0,200,0,0.0,200,0,0,24801,6.932601991138654e-06
130,26000,-200.0,200,0,0.0,200,0,0,25001,9.757324733072892e-06
131,26200,-200.0,200,0,0.0,200,0,0,25201,1.8279955838806927e-05
132,26400,-200.0,200,0,0.0,200,0,0,25401,8.085871741059236e-06
133,26600,-200.0,200,0,0.0,200,0,0,25601,7.754309990559705e-06
134,26800,-200.0,200,0,0.0,200,0,0,25801,3.6845529393758625e-05
135,27000,-200.0,200,0,0.0,200,0,0,26001,2.7940819563809782e-05
136,27200,-200.0,200,0,0.0,200,0,0,26201,1.559018528496381e-05
137,27400,-200.0,200,0,0.0,200,0,0,26401,1.653800245549064e-05
138,27600,-200.0,200,0,0.0,200,0,0,26601,2.0326257072156295e-05
139,27800,-200.0,200,0,0.0,200,0,0,26801,1.1384004210412968e-05
140,28000,-200.0,200,0,0.0,200,0,0,27001,6.0795027820859104e-06
141,28200,-200.0,200,0,0.0,200,0,0,27201,9.148704521066975e-06
142,28400,-200.0,200,0,0.0,200,0,0,27401,7.580001238238765e-06
143,28600,-200.0,200,0,0.0,200,0,0,27601,7.799957529641688e-06
144,28800,-200.0,200,0,0.0,200,0,0,27801,3.70593306797673e-06
145,29000,-200.0,200,0,0.0,200,0,0,28001,1.1363242265360896e-05
146,29200,-200.0,200,0,0.0,200,0,0,28201,9.198865882353857e-06
147,29400,-200.0,200,0,0.0,200,0,0,28401,1.0635889339027926e-05
148,29600,-200.0,200,0,0.0,200,0,0,28601,1.1941811862925533e-05
149,29800,-200.0,200,0,0.0,200,0,0,28801,1.0545469194767065e-05
150,30000,-200.0,200,0,0.0,200,0,0,29001,1.7734697394189425e-05
151,30200,-200.0,200,0,0.0,200,0,0,29201,5.749363026552601e-06
152,30400,-200.0,200,0,0.0,200,0,0,29401,7.307400210265769e-06
153,30600,-200.0,200,0,0.0,200,0,0,29601,1.5441781215486117e-05
154,30800,-200.0,200,0,0.0,200,0,0,29801,1.289690590056125e-05
155,31000,-200.0,200,0,0.0,200,0,0,30001,7.94510378909763e-06
156,31200,-200.0,200,0,0.0,200,0,0,30201,1.2349164535407908e-05
157,31400,-200.0,200,0,0.0,200,0,0,30401,4.242196155246347e-06
158,31600,-200.0,200,0,0.0,200,0,0,30601,6.093328465794912e-06
159,31800,-200.0,200,0,0.0,200,0,0,30801,8.228820661315694e-06
160,32000,-200.0,200,0,0.0,200,0,0,31001,6.970267349970527e-06
161,32200,-200.0,200,0,0.0,200,0,0,31201,1.1801669643318746e-05
162,32400,-200.0,200,0,0.0,200,0,0,31401,1.1813061064458452e-05
163,32600,-200.0,200,0,0.0,200,0,0,31601,5.233810497884406e-06
164,32800,-200.0,200,0,0.0,200,0,0,31801,1.6128600691445172e-05
165,33000,-200.0,200,0,0.0,200,0,0,32001,1.509361663920572e-05
166,33200,-200.0,200,0,0.0,200,0,0,32201,2.2645614080829546e-05
167,33400,-200.0,200,0,0.0,200,0,0,32401,1.1047015505027957e-05
168,33600,-200.0,200,0,0.0,200,0,0,32601,1.9909153706976213e-05
169,33800,-200.0,200,0,0.0,200,0,0,32801,1.5050347428768873e-05
170,34000,-200.0,200,0,0.0,200,0,0,33001,1.15822404040955e-05
171,34200,-200.0,200,0,0.0,200,0,0,33201,6.874899554532021e-06
172,34400,-200.0,200,0,0.0,200,0,0,33401,8.528834587195888e-05
173,34600,-200.0,200,0,0.0,200,0,0,33601,2.4666014724061824e-05
174,34800,-200.0,200,0,0.0,200,0,0,33801,3.082831244682893e-05
175,35000,-200.0,200,0,0.0,200,0,0,34001,1.7449507140554488e-05
176,35200,-200.0,200,0,0.0,200,0,0,34201,1.3965608559374232e-05
177,35400,-200.0,200,0,0.0,200,0,0,34401,2.0749843315570615e-05
178,35600,-200.0,200,0,0.0,200,0,0,34601,1.5732855899841525e-05
