episode,env_step,return,length,success,epsilon,greedy_actions,exploratory_actions,condition_triggers,gradient_steps_so_far,latest_loss
1,200,-200.0,200,0,0.0,200,0,0,0,
2,400,-200.0,200,0,0.0,200,0,0,0,
3,600,-200.0,200,0,0.0,200,0,0,0,
4,800,-200.0,200,0,0.0,200,0,0,0,
5,1000,-200.0,200,0,0.0,200,0,1,1,0.5002061724662781
6,1200,-200.0,200,0,0.0,200,0,0,201,0.0001176630103145726
7,1400,-200.0,200,0,0.0,200,0,0,401,0.00013220071559771895
8,1600,-200.0,200,0,0.0,200,0,0,601,6.3942679844331e-05
9,1800,-200.0,200,0,0.0,200,0,0,801,0.00014616934640798718
10,2000,-200.0,200,0,0.0,200,0,0,1001,0.00013439159374684095
11,2200,-200.0,200,0,0.0,200,0,0,1201,0.00011802381777670234
12,2400,-200.0,200,0,0.0,200,0,0,1401,5.90170020586811e-05
13,2600,-200.0,200,0,0.0,200,0,0,1601,0.0001397645246470347
14,2800,-200.0,200,0,0.0,200,0,0,1801,0.0001162574699264951
15,3000,-200.0,200,0,0.0,200,0,0,2001,0.00011860935774166137
16,3200,-200.0,200,0,0.0,200,0,0,2201,0.00018846560851670802
17,3400,-200.0,200,0,0.0,200,0,0,2401,0.00013308947382029146
18,3600,-200.0,200,0,0.0,200,0,0,2601,0.00011592626833589748
19,3800,-200.0,200,0,0.0,200,0,0,2801,0.00017950024630408734
20,4000,-200.0,200,0,0.0,200,0,0,3001,0.00018300832016393542
21,4200,-200.0,200,0,0.0,200,0,0,3201,0.00019870615506079048
22,4400,-200.0,200,0,0.0,200,0,0,3401,0.0001237087562913075
23,4600,-200.0,200,0,0.0,200,0,0,3601,0.00013917687465436757
24,4800,-200.0,200,0,0.0,200,0,0,3801,0.00010048778494819999
25,5000,-200.0,200,0,0.0,200,0,0,4001,0.00013364708865992725
26,5200,-200.0,200,0,0.0,200,0,0,4201,9.136962034972385e-05
27,5400,-200.0,200,0,0.0,200,0,0,4401,0.00010622911941027269
28,5600,-200.0,200,0,0.0,200,0,0,4601,5.9709895140258595e-05
29,5800,-200.0,200,0,0.0,200,0,0,4801,0.0001090319492504932
30,6000,-200.0,200,0,0.0,200,0,0,5001,8.463361155008897e-05
31,6200,-200.0,200,0,0.0,200,0,0,5201,0.0001129581214627251
32,6400,-200.0,200,0,0.0,200,0,0,5401,0.00010979000217048451
33,6600,-200.0,200,0,0.0,200,0,0,5601,5.229229645919986e-05
34,6800,-200.0,200,0,0.0,200,0,0,5801,8.197063289117068e-05
35,7000,-200.0,200,0,0.0,200,0,0,6001,5.497870370163582e-05
36,7200,-200.0,200,0,0.0,200,0,0,6201,5.8518398873275146e-05
37,7400,-200.0,200,0,0.0,200,0,0,6401,5.3624185966327786e-05
38,7600,-200.0,200,0,0.0,200,0,0,6601,3.632740117609501e-05
39,7800,-200.0,200,0,0.0,200,0,0,6801,5.305580634740181e-05
40,8000,-200.0,200,0,0.0,200,0,0,7001,5.2933777624275535e-05
41,8200,-200.0,200,0,0.0,200,0,0,7201,2.848038093361538e-05
42,8400,-200.0,200,0,0.0,200,0,0,7401,6.525080243591219e-05
43,8600,-200.0,200,0,0.0,200,0,0,7601,2.7372037948225625e-05
44,8800,-200.0,200,0,0.0,200,0,0,7801,2.5235778593923897e-05
45,9000,-200.0,200,0,0.0,200,0,0,8001,2.955960007966496e-05
46,9200,-200.0,200,0,0.0,200,0,0,8201,0.00010517485497985035
47,9400,-200.0,200,0,0.0,200,0,0,8401,2.859654887288343e-05
48,9600,-200.0,200,0,0.0,200,0,0,8601,3.393108636373654e-05
49,9800,-200.0,200,0,0.0,200,0,0,8801,7.826499495422468e-05
50,10000,-200.0,200,0,0.0,200,0,0,9001,5.241949838818982e-05
51,10200,-200.0,200,0,0.0,200,0,0,9201,8.6451560491696e-05
52,10400,-200.0,200,0,0.0,200,0,0,9401,0.00010039319022325799
53,10600,-200.0,200,0,0.0,200,0,0,9601,9.75063958321698e-05
54,10800,-200.0,200,0,0.0,200,0,0,9801,3.925279452232644e-05
55,11000,-200.0,200,0,0.0,200,0,0,10001,7.935537723824382e-05
56,11200,-200.0,200,0,0.0,200,0,0,10201,8.466280996799469e-05
57,11400,-200.0,200,0,0.0,200,0,0,10401,6.784575816709548e-05
58,11600,-200.0,200,0,0.0,200,0,0,10601,7.289311906788498e-05
59,11800,-200.0,200,0,0.0,200,0,0,10801,4.5717843022430316e-05
60,12000,-200.0,200,0,0.0,200,0,0,11001,0.00010306491458322853
61,12200,-200.0,200,0,0.0,200,0,0,11201,0.00016224996943492442
62,12400,-200.0,200,0,0.0,200,0,0,11401,0.00014544492296408862
63,12600,-200.0,200,0,0.0,200,0,0,11601,6.484310870291665e-05
64,12800,-200.0,200,0,0.0,200,0,0,11801,6.59164652461186e-05
65,13000,-200.0,200,0,0.0,200,0,0,12001,0.00015116164286155254
66,13200,-200.0,200,0,0.0,200,0,0,12201,0.00016934875748120248
67,13400,-200.0,200,0,0.0,200,0,0,12401,8.52178709465079e-05
68,13600,-200.0,200,0,0.0,200,0,0,12601,0.0001536939525976777
69,13800,-200.0,200,0,0.0,200,0,0,12801,7.299776189029217e-05
70,14000,-200.0,200,0,0.0,200,0,0,13001,0.0001392559497617185
71,14200,-200.0,200,0,0.0,200,0,0,13201,0.0001092800303013064
72,14400,-200.0,200,0,0.0,200,0,0,13401,0.00013236861559562385
73,14600,-200.0,200,0,0.0,200,0,0,13601,7.509253919124603e-05
74,14800,-200.0,200,0,0.0,200,0,0,13801,5.2990191761637107e-05
75,15000,-200.0,200,0,0.0,200,0,0,14001,5.5694115872029215e-05
76,15200,-200.0,200,0,0.0,200,0,0,14201,0.00011096642265329137
77,15400,-200.0,200,0,0.0,200,0,0,14401,6.318640225799754e-05
78,15600,-200.0,200,0,0.0,200,0,0,14601,3.1715360819362104e-05
79,15800,-200.0,200,0,0.0,200,0,0,14801,6.053188553778455e-05
80,16000,-200.0,200,0,0.0,200,0,0,15001,0.00013551939628086984
81,16200,-200.0,200,0,0.0,200,0,0,15201,6.790644692955539e-05
82,16400,-200.0,200,0,0.0,200,0,0,15401,4.573733895085752e-05
83,16600,-200.0,200,0,0.0,200,0,0,15601,9.79817341431044e-05
84,16800,-200.0,200,0,0.0,200,0,0,15801,9.453599341213703e-05
85,17000,-200.0,200,0,0.0,200,0,0,16001,0.00010370152449468151
86,17200,-200.0,200,0,0.0,200,0,0,16201,4.8584606702206656e-05
87,17400,-200.0,200,0,0.0,200,0,0,16401,4.5226588554214686e-05
88,17600,-200.0,200,0,0.0,200,0,0,16601,8.768354018684477e-05
89,17800,-200.0,200,0,0.0,200,0,0,16801,5.240806422079913e-05
90,18000,-200.0,200,0,0.0,200,0,0,17001,3.2436742912977934e-05
91,18200,-200.0,200,0,0.0,200,0,0,17201,6.233662861632183e-05
92,18400,-200.0,200,0,0.0,200,0,0,17401,3.0616880394518375e-05
93,18600,-200.0,200,0,0.0,200,0,0,17601,0.00030840231920592487
94,18800,-200.0,200,0,0.0,200,0,0,17801,6.594695878447965e-05
95,19000,-200.0,200,0,0.0,200,0,0,18001,0.00010158832446904853
96,19200,-200.0,200,0,0.0,200,0,0,18201,7.820351311238483e-05
97,19400,-200.0,200,0,0.0,200,0,0,18401,9.541868348605931e-05
98,19600,-200.0,200,0,0.0,200,0,0,18601,5.9729696658905596e-05
99,19800,-200.0,200,0,0.0,200,0,0,18801,3.4625380067154765e-05
100,20000,-200.0,200,0,0.0,200,0,0,19001,9.410713391844183e-05
101,20200,-200.0,200,0,0.0,200,0,0,19201,9.874685201793909e-05
102,20400,-200.0,200,0,0.0,200,0,0,19401,5.999360655550845e-05
103,20600,-200.0,200,0,0.0,200,0,0,19601,0.0001341979659628123
104,20800,-200.0,200,0,0.0,200,0,0,19801,0.00029082942637614906
105,21000,-200.0,200,0,0.0,200,0,0,20001,7.177921361289918e-05
106,21200,-200.0,200,0,0.0,200,0,0,20201,4.166207872913219e-05
107,21400,-200.0,200,0,0.0,200,0,0,20401,4.856627492699772e-05
108,21600,-200.0,200,0,0.0,200,0,0,20601,1.9278155377833173e-05
109,21800,-200.0,200,0,0.0,200,0,0,20801,5.411854726844467e-05
110,22000,-200.0,200,0,0.0,200,0,0,21001,5.0022845243802294e-05
111,22200,-200.0,200,0,0.0,200,0,0,21201,0.00010497793846298009
112,22400,-200.0,200,0,0.0,200,0,0,21401,7.10648309905082e-05
113,22600,-200.0,200,0,0.0,200,0,0,21601,0.00012340897228568792
114,22800,-200.0,200,0,0.0,200,0,0,21801,4.031125718029216e-05
115,23000,-200.0,200,0,0.0,200,0,0,22001,1.9436536604189314e-05
116,23200,-200.0,200,0,0.0,200,0,0,22201,0.00026802060892805457
117,23400,-200.0,200,0,0.0,200,0,0,22401,2.484541073499713e-05
118,23600,-200.0,200,0,0.0,200,0,0,22601,0.00010607078729663044
119,23800,-200.0,200,0,0.0,200,0,0,22801,5.572265581577085e-05
120,24000,-200.0,200,0,0.0,200,0,0,23001,1.554139089421369e-05
121,24200,-200.0,200,0,0.0,200,0,0,23201,4.71516432298813e-05
122,24400,-200.0,200,0,0.0,200,0,0,23401,0.0003085362259298563
123,24600,-200.0,200,0,0.0,200,0,0,23601,0.00018523368635214865
124,24800,-200.0,200,0,0.0,200,0,0,23801,3.495109922369011e-05
125,25000,-200.0,200,0,0.0,200,0,0,24001,1.7575905076228082e-05
126,25200,-200.0,200,0,0.0,200,0,0,24201,6.347137241391465e-05
127,25400,-200.0,200,0,0.0,200,0,0,24401,0.00011454625928308815
128,25600,-200.0,200,0,0.0,200,0,0,24601,0.00016108005365822464
129,25800,-200.0,200,0,0.0,200,0,0,24801,7.761336746625602e-05
130,26000,-200.0,200,0,0.0,200,0,0,25001,6.989686517044902e-05
131,26200,-200.0,200,0,0.0,200,0,0,25201,8.953358337748796e-05
132,26400,-200.0,200,0,0.0,200,0,0,25401,4.1074697946896777e-05
133,26600,-200.0,200,0,0.0,200,0,0,25601,6.443589518312365e-05
134,26800,-200.0,200,0,0.0,200,0,0,25801,1.5009531125542708e-05
135,27000,-200.0,200,0,0.0,200,0,0,26001,8.439576049568132e-06
136,27200,-200.0,200,0,0.0,200,0,0,26201,6.608931289520115e-05
137,27400,-200.0,200,0,0.0,200,0,0,26401,9.371584746986628e-05
138,27600,-200.0,200,0,0.0,200,0,0,26601,4.994084520149045e-05
139,27800,-200.0,200,0,0.0,200,0,0,26801,4.111019006813876e-05
140,28000,-200.0,200,0,0.0,200,0,0,27001,0.00013818680599797517
141,28200,-200.0,200,0,0.0,200,0,0,27201,2.6039484509965405e-05
142,28400,-200.0,200,0,0.0,200,0,0,27401,0.0003790482005570084
143,28600,-200.0,200,0,0.0,200,0,0,27601,0.0001913578889798373
144,28721,-121.0,121,1,0.0,121,0,0,27722,0.00010127607674803585
145,28921,-200.0,200,0,0.0,200,0,0,27922,0.000174948203493841
146,29121,-200.0,200,0,0.0,200,0,0,28122,0.0001415470615029335
147,29321,-200.0,200,0,0.0,200,0,0,28322,0.0002507282770238817
148,29521,-200.0,200,0,0.0,200,0,0,28522,0.00011561140127014369
149,29721,-200.0,200,0,0.0,200,0,0,28722,0.0001013517176033929
150,29921,-200.0,200,0,0.0,200,0,0,28922,0.00027582570328377187
151,30121,-200.0,200,0,0.0,200,0,0,29122,0.00018912905943579972
152,30321,-200.0,200,0,0.0,200,0,0,29322,0.000359639641828835
153,30521,-200.0,200,0,0.0,200,0,0,29522,0.0001529276487417519
154,30721,-200.0,200,0,0.0,200,0,0,29722,0.0002866726426873356
155,30921,-200.0,200,0,0.0,200,0,0,29922,0.0003004350874107331
156,31121,-200.0,200,0,0.0,200,0,0,30122,3.477359496173449e-05
157,31321,-200.0,200,0,0.0,200,0,0,30322,3.176147220074199e-05
158,31521,-200.0,200,0,0.0,200,0,0,30522,0.00011769639968406409
159,31721,-200.0,200,0,0.0,200,0,0,30722,4.723063830169849e-05
160,31921,-200.0,200,0,0.0,200,0,0,30922,0.0001048460035235621
161,32121,-200.0,200,0,0.0,200,0,0,31122,0.00039620266761630774
162,32321,-200.0,200,0,0.0,200,0,0,31322,0.0006804137956351042
163,32521,-200.0,200,0,0.0,200,0,0,31522,7.804448978276923e-05
164,32721,-200.0,200,0,0.0,200,0,0,31722,0.0013273662189021707
165,32921,-200.0,200,0,0.0,200,0,0,31922,6.92570538376458e-05
166,33121,-200.0,200,0,0.0,200,0,0,32122,0.0006097013829275966
167,33321,-200.0,200,0,0.0,200,0,0,32322,0.00024911481887102127
168,33521,-200.0,200,0,0.0,200,0,0,32522,0.00026639457792043686
169,33721,-200.0,200,0,0.0,200,0,0,32722,0.0002537828986532986
170,33921,-200.0,200,0,0.0,200,0,0,32922,0.0001910652790684253
171,34121,-200.0,200,0,0.0,200,0,0,33122,6.641246727667749e-05
172,34321,-200.0,200,0,0.0,200,0,0,33322,0.00021769212617073208
173,34521,-200.0,200,0,0.0,200,0,0,33522,0.00013339285214897245
174,34721,-200.0,200,0,0.0,200,0,0,33722,0.0003543077618815005
175,34921,-200.0,200,0,0.0,200,0,0,33922,6.672600284218788e-05
176,35121,-200.0,200,0,0.0,200,0,0,34122,0.00019427758525125682
177,35321,-200.0,200,0,0.0,200,0,0,34322,0.00017968083557207137
178,35521,-200.0,200,0,0.0,200,0,0,34522,0.0003806173335760832
179,35721,-200.0,200,0,0.0,200,0,0,34722,0.00013205459981691092
180,35921,-200.0,200,0,0.0,200,0,0,34922,0.0003340453840792179
181,36121,-200.0,200,0,0.0,200,0,0,35122,0.0006708729197271168
182,36321,-200.0,200,0,0.0,200,0,0,35322,0.0005942428833805025
