episode,env_step,return,length,success,epsilon,gradient_steps_so_far,latest_loss
1,200,-200.0,200,0,0.0,0,
2,400,-200.0,200,0,0.0,0,
3,600,-200.0,200,0,0.0,0,
4,800,-200.0,200,0,0.0,0,
5,1000,-200.0,200,0,0.0,1,0.5007510185241699
6,1200,-200.0,200,0,0.0,201,0.0003477359132375568
7,1400,-200.0,200,0,0.0,401,0.000109683140181005
8,1600,-200.0,200,0,0.0,601,0.00012427594629116356
9,1800,-200.0,200,0,0.0,801,0.00010836376895895228
10,2000,-200.0,200,0,0.0,1001,6.0697646404150873e-05
11,2200,-200.0,200,0,0.0,1201,5.693742787116207e-05
12,2400,-200.0,200,0,0.0,1401,4.631982301361859e-05
13,2600,-200.0,200,0,0.0,1601,3.906367055606097e-05
14,2800,-200.0,200,0,0.0,1801,2.1667347027687356e-05
15,3000,-200.0,200,0,0.0,2001,2.722771569096949e-05
16,3200,-200.0,200,0,0.0,2201,3.7138015613891184e-05
17,3400,-200.0,200,0,0.0,2401,2.569052594481036e-05
18,3600,-200.0,200,0,0.0,2601,2.727875835262239e-05
19,3800,-200.0,200,0,0.0,2801,2.1121182726346888e-05
20,4000,-200.0,200,0,0.0,3001,1.767770663718693e-05
21,4200,-200.0,200,0,0.0,3201,3.0412416890612803e-05
22,4400,-200.0,200,0,0.0,3401,2.7846737793879583e-05
23,4600,-200.0,200,0,0.0,3601,3.9059250411810353e-05
24,4800,-200.0,200,0,0.0,3801,2.9804423320456408e-05
25,5000,-200.0,200,0,0.0,4001,2.6010522560682148e-05
26,5200,-200.0,200,0,0.0,4201,5.25645591551438e-05
27,5400,-200.0,200,0,0.0,4401,2.368953028053511e-05
28,5600,-200.0,200,0,0.0,4601,5.5509306548628956e-05
29,5800,-200.0,200,0,0.0,4801,3.353902502567507e-05
30,6000,-200.0,200,0,0.0,5001,2.399649383733049e-05
31,6200,-200.0,200,0,0.0,5201,4.1878116462612525e-05
32,6400,-200.0,200,0,0.0,5401,4.7580146201653406e-05
33,6600,-200.0,200,0,0.0,5601,4.2503339500399306e-05
34,6800,-200.0,200,0,0.0,5801,5.677039371221326e-05
35,7000,-200.0,200,0,0.0,6001,6.956766446819529e-05
36,7200,-200.0,200,0,0.0,6201,5.80705345782917e-05
37,7400,-200.0,200,0,0.0,6401,3.9342663512798026e-05
38,7600,-200.0,200,0,0.0,6601,6.24908716417849e-05
39,7800,-200.0,200,0,0.0,6801,7.45272554922849e-05
