episode,env_step,return,length,success,epsilon,greedy_actions,exploratory_actions,condition_triggers,gradient_steps_so_far,latest_loss
181,36035,-200.0,200,0,0.0,200,0,0,35036,4.292266021366231e-05
182,36235,-200.0,200,0,0.0,200,0,0,35236,0.0003154806327074766
183,36435,-200.0,200,0,0.0,200,0,0,35436,7.22360928193666e-05
184,36635,-200.0,200,0,0.0,200,0,0,35636,4.811383769265376e-05
185,36835,-200.0,200,0,0.0,200,0,0,35836,8.377961785299703e-05
186,37035,-200.0,200,0,0.0,200,0,0,36036,0.00016042598872445524
187,37235,-200.0,200,0,0.0,200,0,0,36236,5.6315737310796976e-05
188,37435,-200.0,200,0,0.0,200,0,0,36436,6.7581218900159e-05
189,37635,-200.0,200,0,0.0,200,0,0,36636,9.049271466210485e-05
190,37835,-200.0,200,0,0.0,200,0,0,36836,6.103374107624404e-05
191,38035,-200.0,200,0,0.0,200,0,0,37036,0.00010261013812851161
192,38235,-200.0,200,0,0.0,200,0,0,37236,5.1785136747639626e-05
193,38435,-200.0,200,0,0.0,200,0,0,37436,0.00010527084668865427
194,38635,-200.0,200,0,0.0,200,0,0,37636,0.0001088530698325485
195,38835,-200.0,200,0,0.0,200,0,0,37836,6.220903742359951e-05
196,39035,-200.0,200,0,0.0,200,0,0,38036,8.274568244814873e-05
197,39235,-200.0,200,0,0.0,200,0,0,38236,0.000103674792626407
198,39435,-200.0,200,0,0.0,200,0,0,38436,7.888407708378509e-05
199,39635,-200.0,200,0,0.0,200,0,0,38636,6.417318945750594e-05
200,39835,-200.0,200,0,0.0,200,0,0,38836,6.700833182549104e-05
201,40035,-200.0,200,0,0.0,200,0,0,39036,0.0001285470207221806
202,40235,-200.0,200,0,0.0,200,0,0,39236,9.608189429854974e-05
203,40435,-200.0,200,0,0.0,200,0,0,39436,0.00011201117013115436
204,40635,-200.0,200,0,0.0,200,0,0,39636,5.855983545188792e-05
205,40835,-200.0,200,0,0.0,200,0,0,39836,0.00010277240653522313
206,41035,-200.0,200,0,0.0,200,0,0,40036,9.838362166192383e-05
207,41235,-200.0,200,0,0.0,200,0,0,40236,0.00010112284508068115
208,41435,-200.0,200,0,0.0,200,0,0,40436,0.00028776368708349764
209,41635,-200.0,200,0,0.0,200,0,0,40636,0.00015102906036190689
210,41835,-200.0,200,0,0.0,200,0,0,40836,0.00010651730553945526
211,42035,-200.0,200,0,0.0,200,0,0,41036,0.0002979325072374195
212,42235,-200.0,200,0,0.0,200,0,0,41236,0.00014194261166267097
213,42435,-200.0,200,0,0.0,200,0,0,41436,0.0017421420197933912
214,42635,-200.0,200,0,0.0,200,0,0,41636,0.00014380797802004963
215,42835,-200.0,200,0,0.0,200,0,0,41836,0.000312627584207803
216,43035,-200.0,200,0,0.0,200,0,0,42036,0.00011726340744644403
217,43235,-200.0,200,0,0.0,200,0,0,42236,0.006291104014962912
218,43435,-200.0,200,0,0.0,200,0,0,42436,4.1335038986289874e-05
219,43635,-200.0,200,0,0.0,200,0,0,42636,0.00010785579797811806
220,43835,-200.0,200,0,0.0,200,0,0,42836,5.753957520937547e-05
221,44035,-200.0,200,0,0.0,200,0,0,43036,4.31279004260432e-05
222,44235,-200.0,200,0,0.0,200,0,0,43236,6.715250492561609e-05
223,44435,-200.0,200,0,0.0,200,0,0,43436,0.0004031301068607718
224,44635,-200.0,200,0,0.0,200,0,0,43636,0.0007347908103838563
225,44835,-200.0,200,0,0.0,200,0,0,43836,0.000412528112065047
226,45035,-200.0,200,0,0.0,200,0,0,44036,0.0010565853444859385
227,45235,-200.0,200,0,0.0,200,0,0,44236,0.00012933157267980278
228,45435,-200.0,200,0,0.0,200,0,0,44436,0.00041962816612794995
229,45635,-200.0,200,0,0.0,200,0,0,44636,0.00011459898087196052
230,45835,-200.0,200,0,0.0,200,0,0,44836,0.0003605591191444546
231,46035,-200.0,200,0,0.0,200,0,0,45036,0.00042155792471021414
232,46235,-200.0,200,0,0.0,200,0,0,45236,0.0005291980342008173
233,46435,-200.0,200,0,0.0,200,0,0,45436,0.00019000085012521595
234,46635,-200.0,200,0,0.0,200,0,0,45636,0.0015344065614044666
235,46835,-200.0,200,0,0.0,200,0,0,45836,0.0009623497608117759
236,47035,-200.0,200,0,0.0,200,0,0,46036,0.0003450479998718947
237,47235,-200.0,200,0,0.0,200,0,0,46236,0.0008625482441857457
238,47435,-200.0,200,0,0.0,200,0,0,46436,0.00032485759584233165
239,47635,-200.0,200,0,0.0,200,0,0,46636,0.0006070493254810572
240,47835,-200.0,200,0,0.0,200,0,0,46836,0.0002611427626106888
241,48035,-200.0,200,0,0.0,200,0,0,47036,0.022621937096118927
242,48235,-200.0,200,0,0.0,200,0,0,47236,0.0015973771223798394
243,48435,-200.0,200,0,0.0,200,0,0,47436,0.0005901423282921314
244,48635,-200.0,200,0,0.0,200,0,0,47636,0.0016026180237531662
245,48835,-200.0,200,0,0.0,200,0,0,47836,0.00030391348991543055
246,49035,-200.0,200,0,0.0,200,0,0,48036,0.00038756176945753396
247,49235,-200.0,200,0,0.0,200,0,0,48236,0.00048600012087263167
248,49435,-200.0,200,0,0.0,200,0,0,48436,0.001491794129833579
249,49635,-200.0,200,0,0.0,200,0,0,48636,0.01579405926167965
250,49835,-200.0,200,0,0.0,200,0,0,48836,0.00019033212447538972
251,50035,-200.0,200,0,0.0,200,0,0,49036,0.0010406355140730739
252,50235,-200.0,200,0,0.0,200,0,0,49236,0.0013898819452151656
253,50435,-200.0,200,0,0.0,200,0,0,49436,0.0003339351969771087
254,50635,-200.0,200,0,0.0,200,0,0,49636,0.0011805281974375248
255,50835,-200.0,200,0,0.0,200,0,0,49836,0.0003077777219004929
256,51035,-200.0,200,0,0.0,200,0,0,50036,0.00019900206825695932
257,51235,-200.0,200,0,0.0,200,0,0,50236,0.0012068059295415878
258,51435,-200.0,200,0,0.0,200,0,0,50436,0.0006924287881702185
259,51635,-200.0,200,0,0.0,200,0,0,50636,0.0001689448399702087
260,51833,-198.0,198,1,0.0,198,0,24,50834,0.0012431646464392543
261,52033,-200.0,200,0,0.0,200,0,12,51034,0.0021607812959700823
262,52233,-200.0,200,0,0.0,200,0,0,51234,0.0008290476980619133
263,52433,-200.0,200,0,0.0,200,0,0,51434,0.0017950099427253008
264,52633,-200.0,200,0,0.0,200,0,0,51634,0.0010238847462460399
265,52747,-114.0,114,1,0.0,114,0,20,51748,0.00017325511726085097
266,52947,-200.0,200,0,0.0,200,0,0,51948,0.0017502268310636282
267,53147,-200.0,200,0,0.0,200,0,5,52148,0.0012451792135834694
268,53347,-200.0,200,0,0.0,200,0,0,52348,0.000425064645241946
269,53547,-200.0,200,0,0.0,200,0,0,52548,0.06858142465353012
270,53747,-200.0,200,0,0.0,200,0,0,52748,0.0025241232942789793
271,53947,-200.0,200,0,0.0,200,0,0,52948,0.04564210772514343
272,54147,-200.0,200,0,0.0,200,0,0,53148,0.051881976425647736
273,54347,-200.0,200,0,0.0,200,0,0,53348,0.008273824118077755
274,54437,-90.0,90,1,0.0,90,0,24,53438,0.0402972549200058
275,54601,-164.0,164,1,0.0,164,0,11,53602,0.0035953240003436804
276,54801,-200.0,200,0,0.0,200,0,0,53802,0.04858604073524475
277,55001,-200.0,200,0,0.0,200,0,0,54002,0.0022611492313444614
278,55201,-200.0,200,0,0.0,200,0,0,54202,0.002689475193619728
279,55401,-200.0,200,0,0.0,200,0,0,54402,0.0010673855431377888
280,55601,-200.0,200,0,0.0,200,0,0,54602,0.024072589352726936
281,55801,-200.0,200,0,0.0,200,0,0,54802,0.0032901328522711992
282,56001,-200.0,200,0,0.0,200,0,0,55002,0.0015306550776585937
283,56201,-200.0,200,0,0.0,200,0,0,55202,0.005674474406987429
284,56401,-200.0,200,0,0.0,200,0,25,55402,0.0007509333081543446
285,56516,-115.0,115,1,0.0,115,0,15,55517,0.06914230436086655
286,56632,-116.0,116,1,0.0,116,0,44,55633,0.07554060965776443
287,56744,-112.0,112,1,0.0,112,0,14,55745,0.014429623261094093
288,56944,-200.0,200,0,0.0,200,0,0,55945,0.0016483814688399434
289,57034,-90.0,90,1,0.0,90,0,34,56035,0.019308868795633316
290,57234,-200.0,200,0,0.0,200,0,43,56235,0.04167285934090614
291,57434,-200.0,200,0,0.0,200,0,26,56435,0.0021123173646628857
292,57549,-115.0,115,1,0.0,115,0,22,56550,0.015051169320940971
293,57749,-200.0,200,0,0.0,200,0,41,56750,0.048991311341524124
294,57949,-200.0,200,0,0.0,200,0,0,56950,0.007283857557922602
295,58149,-200.0,200,0,0.0,200,0,0,57150,0.012637564912438393
296,58349,-200.0,200,0,0.0,200,0,0,57350,0.02015828527510166
297,58549,-200.0,200,0,0.0,200,0,0,57550,0.009228815324604511
298,58749,-200.0,200,0,0.0,200,0,0,57750,0.004771091043949127
299,58949,-200.0,200,0,0.0,200,0,0,57950,0.007937057875096798
300,59103,-154.0,154,1,0.0,154,0,51,58104,0.0343315489590168
301,59289,-186.0,186,1,0.0,186,0,58,58290,0.009679470211267471
302,59489,-200.0,200,0,0.0,200,0,0,58490,0.01828116364777088
303,59653,-164.0,164,1,0.0,164,0,55,58654,0.018325325101614
304,59853,-200.0,200,0,0.0,200,0,0,58854,0.03799630329012871
305,59967,-114.0,114,1,0.0,114,0,37,58968,0.01237452868372202
306,60167,-200.0,200,0,0.0,200,0,0,59168,0.013474034145474434
307,60283,-116.0,116,1,0.0,116,0,47,59284,0.01650918275117874
308,60483,-200.0,200,0,0.0,200,0,0,59484,0.014207773841917515
309,60656,-173.0,173,1,0.0,173,0,57,59657,0.04382920637726784
310,60856,-200.0,200,0,0.0,200,0,0,59857,0.013653137721121311
311,61056,-200.0,200,0,0.0,200,0,0,60057,0.06018061190843582
312,61248,-192.0,192,1,0.0,192,0,59,60249,0.039153385907411575
313,61448,-200.0,200,0,0.0,200,0,0,60449,0.008095638826489449
314,61618,-170.0,170,1,0.0,170,0,55,60619,0.17635875940322876
315,61818,-200.0,200,0,0.0,200,0,0,60819,0.08626699447631836
316,62018,-200.0,200,0,0.0,200,0,42,61019,0.1103632003068924
317,62218,-200.0,200,0,0.0,200,0,0,61219,0.07151380926370621
318,62402,-184.0,184,1,0.0,184,0,55,61403,0.1448669582605362
319,62522,-120.0,120,1,0.0,120,0,26,61523,0.07550570368766785
320,62636,-114.0,114,1,0.0,114,0,41,61637,0.09119976311922073
321,62771,-135.0,135,1,0.0,135,0,43,61772,0.051562726497650146
322,62971,-200.0,200,0,0.0,200,0,0,61972,0.045148421078920364
323,63124,-153.0,153,1,0.0,153,0,53,62125,0.12695106863975525
324,63210,-86.0,86,1,0.0,86,0,44,62211,0.07341347634792328
325,63358,-148.0,148,1,0.0,148,0,59,62359,0.03691708296537399
326,63519,-161.0,161,1,0.0,161,0,64,62520,0.17392681539058685
327,63663,-144.0,144,1,0.0,144,0,52,62664,0.09642695635557175
328,63817,-154.0,154,1,0.0,154,0,65,62818,0.2610951364040375
329,63962,-145.0,145,1,0.0,145,0,56,62963,0.10259637981653214
330,64113,-151.0,151,1,0.0,151,0,44,63114,0.18175098299980164
331,64265,-152.0,152,1,0.0,152,0,52,63266,0.04538874700665474
332,64465,-200.0,200,0,0.0,200,0,56,63466,0.1558104306459427
333,64618,-153.0,153,1,0.0,153,0,61,63619,0.22906561195850372
334,64818,-200.0,200,0,0.0,200,0,20,63819,0.17163598537445068
335,65018,-200.0,200,0,0.0,200,0,55,64019,0.18373516201972961
336,65175,-157.0,157,1,0.0,157,0,51,64176,0.11993707716464996
337,65259,-84.0,84,1,0.0,84,0,37,64260,0.1985158771276474
338,65459,-200.0,200,0,0.0,200,0,0,64460,0.08759215474128723
339,65659,-200.0,200,0,0.0,200,0,31,64660,0.2017975002527237
340,65859,-200.0,200,0,0.0,200,0,0,64860,0.13202667236328125
341,66016,-157.0,157,1,0.0,157,0,44,65017,0.2861151397228241
342,66163,-147.0,147,1,0.0,147,0,43,65164,0.2201881855726242
343,66311,-148.0,148,1,0.0,148,0,43,65312,0.14170853793621063
344,66459,-148.0,148,1,0.0,148,0,45,65460,0.20546668767929077
345,66620,-161.0,161,1,0.0,161,0,45,65621,0.23248329758644104
346,66770,-150.0,150,1,0.0,150,0,45,65771,0.13306528329849243
347,66950,-180.0,180,1,0.0,180,0,42,65951,0.18034839630126953
348,67117,-167.0,167,1,0.0,167,0,39,66118,0.1299096941947937
349,67317,-200.0,200,0,0.0,200,0,47,66318,0.17064201831817627
350,67480,-163.0,163,1,0.0,163,0,36,66481,0.079582579433918
351,67644,-164.0,164,1,0.0,164,0,44,66645,0.09827636927366257
352,67802,-158.0,158,1,0.0,158,0,40,66803,0.13954409956932068
353,67964,-162.0,162,1,0.0,162,0,37,66965,0.07334358990192413
354,68120,-156.0,156,1,0.0,156,0,35,67121,0.3757200837135315
355,68278,-158.0,158,1,0.0,158,0,36,67279,0.14145956933498383
356,68400,-122.0,122,1,0.0,122,0,21,67401,0.06571996957063675
357,68528,-128.0,128,1,0.0,128,0,24,67529,0.14171102643013
358,68665,-137.0,137,1,0.0,137,0,37,67666,0.1555025577545166
359,68806,-141.0,141,1,0.0,141,0,26,67807,0.17813396453857422
360,69006,-200.0,200,0,0.0,200,0,0,68007,0.07732682675123215
361,69206,-200.0,200,0,0.0,200,0,0,68207,0.1182541474699974
362,69406,-200.0,200,0,0.0,200,0,0,68407,0.0952921137213707
363,69606,-200.0,200,0,0.0,200,0,0,68607,0.4407157003879547
364,69806,-200.0,200,0,0.0,200,0,0,68807,0.10759951174259186
365,70006,-200.0,200,0,0.0,200,0,20,69007,0.2040863335132599
366,70206,-200.0,200,0,0.0,200,0,0,69207,0.07962779700756073
367,70406,-200.0,200,0,0.0,200,0,0,69407,0.08806116878986359
368,70606,-200.0,200,0,0.0,200,0,25,69607,0.09555176645517349
369,70806,-200.0,200,0,0.0,200,0,18,69807,0.08914978802204132
370,71006,-200.0,200,0,0.0,200,0,0,70007,0.07241298258304596
371,71206,-200.0,200,0,0.0,200,0,0,70207,0.04844481125473976
372,71406,-200.0,200,0,0.0,200,0,0,70407,0.05883973836898804
373,71606,-200.0,200,0,0.0,200,0,0,70607,0.0653717890381813
