episode,env_step,return,length,success,epsilon,gradient_steps_so_far,latest_loss
1,200,0.0,200,0,0.9960399,0,
2,400,0.0,200,0,0.9920599,0,
3,600,0.0,200,0,0.9880799,0,
4,800,0.0,200,0,0.9840999,0,
5,1000,0.0,200,0,0.9801199,1,0.0046982550993561745
6,1200,0.0,200,0,0.9761399,201,9.192892775899963e-07
7,1400,0.0,200,0,0.9721599,401,1.8869206996896537e-07
8,1600,0.0,200,0,0.9681799,601,1.1432616986439825e-07
9,1800,0.0,200,0,0.9641999,801,9.03770711602192e-08
10,2000,0.0,200,0,0.9602199,1001,7.891743081245295e-08
11,2200,0.0,200,0,0.9562399,1201,8.144374419316591e-08
12,2400,0.0,200,0,0.9522599,1401,5.063720465159349e-08
13,2600,0.0,200,0,0.9482799,1601,4.7847127149225344e-08
14,2800,0.0,200,0,0.9442999,1801,8.898727799078188e-08
15,3000,0.0,200,0,0.9403199,2001,3.512671753469476e-07
16,3200,0.0,200,0,0.9363399,2201,6.076063385762609e-08
17,3400,0.0,200,0,0.9323599,2401,2.4410064725088887e-07
18,3600,0.0,200,0,0.9283799,2601,1.6188137053063656e-08
19,3800,0.0,200,0,0.9243999,2801,4.948736531673603e-08
20,4000,0.0,200,0,0.9204199,3001,5.050647544635467e-08
21,4200,0.0,200,0,0.9164399,3201,2.4204307891295684e-08
22,4400,0.0,200,0,0.9124599,3401,2.5181350338243647e-07
23,4600,0.0,200,0,0.9084799,3601,9.44886977549686e-08
24,4800,0.0,200,0,0.9044999,3801,5.752314891083188e-08
25,5000,0.0,200,0,0.9005199,4001,1.851902986516052e-08
26,5200,0.0,200,0,0.8965399000000001,4201,4.6283009424996635e-08
27,5400,0.0,200,0,0.8925599,4401,3.2095206847770896e-07
28,5600,0.0,200,0,0.8885799,4601,1.808180172702123e-06
29,5800,0.0,200,0,0.8845999,4801,1.4302142403721518e-07
30,6000,0.0,200,0,0.8806199,5001,3.0570049602829386e-08
31,6200,0.0,200,0,0.8766399,5201,3.579831542310785e-08
32,6400,0.0,200,0,0.8726598999999999,5401,1.5454423873961787e-07
33,6600,0.0,200,0,0.8686799000000001,5601,4.2728039773010096e-08
34,6800,0.0,200,0,0.8646999,5801,3.404959159070131e-08
35,7000,0.0,200,0,0.8607199,6001,6.385194950553341e-08
36,7200,0.0,200,0,0.8567399,6201,2.1097930869018455e-07
37,7400,0.0,200,0,0.8527599,6401,8.6908769958427e-08
38,7600,0.0,200,0,0.8487799,6601,1.4790245472795505e-08
39,7800,0.0,200,0,0.8447998999999999,6801,1.0282419360407857e-08
40,8000,0.0,200,0,0.8408199,7001,2.332610726796247e-08
41,8200,0.0,200,0,0.8368399,7201,4.169875822412905e-08
42,8400,0.0,200,0,0.8328599,7401,6.92915023137175e-07
43,8600,0.0,200,0,0.8288799,7601,1.9626613223522327e-08
44,8800,0.0,200,0,0.8248999,7801,6.47335980374919e-08
45,9000,0.0,200,0,0.8209199,8001,4.97905645602259e-08
