checkpoint,evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful
results\fixed_freq_16\seed_9999\checkpoint.pt,100,10000,-136.18,26.038968466279126,-140.0,1.0,136.18,136.18
