evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful,checkpoint
100,10000,0.97,0.1714466079977653,1.0,0.97,134.16,132.1237113402062,finalResults\fixed_freq_4\seed_9\checkpoint.pt
