episode,env_step,return,length,success,epsilon,greedy_actions,exploratory_actions,condition_triggers,gradient_steps_so_far,latest_loss
208,41523,-200.0,200,0,0.1737122000000001,155,45,0,40524,0.00013564209803007543
209,41723,-200.0,200,0,0.1697322,161,39,0,40724,0.000708355160895735
210,41923,-200.0,200,0,0.16575220000000002,170,30,0,40924,0.0003775569493882358
211,42123,-200.0,200,0,0.16177220000000003,166,34,0,41124,0.0001106877316487953
212,42323,-200.0,200,0,0.15779220000000005,165,35,0,41324,0.00035066710552200675
213,42523,-200.0,200,0,0.15381220000000007,173,27,0,41524,8.640738815302029e-05
214,42723,-200.0,200,0,0.14983219999999997,169,31,0,41724,0.0004199336690362543
215,42923,-200.0,200,0,0.1458522,174,26,0,41924,0.000557621184270829
216,43123,-200.0,200,0,0.1418722,179,21,0,42124,0.0018086545169353485
217,43323,-200.0,200,0,0.13789220000000002,164,36,0,42324,0.0005981317954137921
218,43523,-200.0,200,0,0.13391220000000004,171,29,0,42524,0.0015711123123764992
219,43723,-200.0,200,0,0.12993220000000005,166,34,0,42724,0.0003591471177060157
220,43923,-200.0,200,0,0.12595219999999996,181,19,0,42924,0.000594804179854691
221,44123,-200.0,200,0,0.12197219999999998,177,23,0,43124,0.00047600537072867155
222,44323,-200.0,200,0,0.11799219999999999,181,19,0,43324,0.001099526067264378
223,44523,-200.0,200,0,0.11401220000000001,178,22,0,43524,0.0005799437640234828
224,44723,-200.0,200,0,0.11003220000000002,165,35,0,43724,0.00035112746991217136
225,44923,-200.0,200,0,0.10605220000000004,173,27,0,43924,0.004795902408659458
226,45123,-200.0,200,0,0.10207219999999995,184,16,0,44124,0.0007724015740677714
227,45323,-200.0,200,0,0.09809219999999996,182,18,0,44324,0.0007260252023115754
228,45523,-200.0,200,0,0.09411219999999998,182,18,0,44524,0.0011071772314608097
229,45723,-200.0,200,0,0.0901322,184,16,0,44724,0.0003258819633629173
230,45923,-200.0,200,0,0.08615220000000001,174,26,0,44924,0.0021429136395454407
231,46123,-200.0,200,0,0.08217219999999992,176,24,0,45124,0.0006245427066460252
232,46323,-200.0,200,0,0.07819219999999993,187,13,0,45324,0.0005670530954375863
233,46523,-200.0,200,0,0.07421219999999995,186,14,0,45524,0.00048321005306206644
234,46723,-200.0,200,0,0.07023219999999997,184,16,4,45724,0.0005733761354349554
235,46923,-200.0,200,0,0.06625219999999998,189,11,4,45924,0.001040599774569273
236,47123,-200.0,200,0,0.0622722,181,19,0,46124,0.005114627070724964
237,47323,-200.0,200,0,0.058292200000000016,188,12,0,46324,0.0006302604451775551
238,47523,-200.0,200,0,0.05431220000000003,194,6,0,46524,0.002207361161708832
239,47723,-200.0,200,0,0.05033220000000005,189,11,0,46724,0.0060775624588131905
240,47923,-200.0,200,0,0.046352200000000066,190,10,0,46924,0.0020315409637987614
241,48123,-200.0,200,0,0.04237220000000008,189,11,0,47124,0.001142613124102354
242,48323,-200.0,200,0,0.03839219999999999,191,9,0,47324,0.0006099992315284908
243,48523,-200.0,200,0,0.034412200000000004,191,9,0,47524,0.0006277812644839287
244,48662,-139.0,139,1,0.03164610000000001,133,6,12,47663,0.0032541966065764427
245,48862,-200.0,200,0,0.027666100000000027,194,6,0,47863,0.0006819143891334534
246,48990,-128.0,128,1,0.025118900000000055,124,4,0,47991,0.0025912602432072163
247,49190,-200.0,200,0,0.02113890000000007,190,10,0,48191,0.0009575847070664167
248,49390,-200.0,200,0,0.017158899999999977,197,3,0,48391,0.00908834207803011
249,49570,-180.0,180,1,0.013576900000000003,177,3,21,48571,0.0049697523936629295
250,49770,-200.0,200,0,0.009596899999999908,199,1,0,48771,0.004832432605326176
251,49970,-200.0,200,0,0.005616899999999925,198,2,0,48971,0.0039048197213560343
252,50170,-200.0,200,0,0.0050000000000000044,200,0,0,49171,0.0016552017768844962
253,50370,-200.0,200,0,0.0050000000000000044,200,0,0,49371,0.005506359972059727
254,50570,-200.0,200,0,0.0050000000000000044,200,0,0,49571,0.00313884811475873
255,50744,-174.0,174,1,0.0050000000000000044,174,0,21,49745,0.01263504195958376
256,50867,-123.0,123,1,0.0050000000000000044,123,0,19,49868,0.005883914418518543
257,51049,-182.0,182,1,0.0050000000000000044,180,2,23,50050,0.003851623274385929
258,51249,-200.0,200,0,0.0050000000000000044,200,0,0,50250,0.029861368238925934
259,51398,-149.0,149,1,0.0050000000000000044,149,0,23,50399,0.0036205649375915527
260,51598,-200.0,200,0,0.0050000000000000044,199,1,0,50599,0.0023208865895867348
261,51754,-156.0,156,1,0.0050000000000000044,155,1,23,50755,0.003489114111289382
262,51892,-138.0,138,1,0.0050000000000000044,137,1,22,50893,0.0034778572153300047
263,52057,-165.0,165,1,0.0050000000000000044,165,0,26,51058,0.004113831557333469
264,52199,-142.0,142,1,0.0050000000000000044,140,2,23,51200,0.014621851034462452
265,52399,-200.0,200,0,0.0050000000000000044,200,0,0,51400,0.0029823859222233295
266,52599,-200.0,200,0,0.0050000000000000044,197,3,0,51600,0.0037089711986482143
267,52799,-200.0,200,0,0.0050000000000000044,198,2,8,51800,0.007414923049509525
268,52964,-165.0,165,1,0.0050000000000000044,164,1,23,51965,0.007003570906817913
269,53164,-200.0,200,0,0.0050000000000000044,199,1,0,52165,0.00808058399707079
270,53364,-200.0,200,0,0.0050000000000000044,199,1,0,52365,0.0028119406197220087
271,53564,-200.0,200,0,0.0050000000000000044,198,2,0,52565,0.006955000106245279
272,53764,-200.0,200,0,0.0050000000000000044,200,0,0,52765,0.0065523963421583176
273,53964,-200.0,200,0,0.0050000000000000044,199,1,0,52965,0.007363812066614628
274,54164,-200.0,200,0,0.0050000000000000044,200,0,0,53165,0.007325189653784037
275,54364,-200.0,200,0,0.0050000000000000044,198,2,0,53365,0.008108770474791527
276,54510,-146.0,146,1,0.0050000000000000044,146,0,11,53511,0.011062451638281345
277,54710,-200.0,200,0,0.0050000000000000044,197,3,0,53711,0.004555724561214447
278,54848,-138.0,138,1,0.0050000000000000044,137,1,31,53849,0.01473545003682375
279,54987,-139.0,139,1,0.0050000000000000044,139,0,30,53988,0.008552780374884605
280,55140,-153.0,153,1,0.0050000000000000044,153,0,29,54141,0.021639179438352585
281,55290,-150.0,150,1,0.0050000000000000044,150,0,28,54291,0.011204017326235771
282,55436,-146.0,146,1,0.0050000000000000044,144,2,28,54437,0.021385138854384422
283,55626,-190.0,190,1,0.0050000000000000044,190,0,33,54627,0.039245590567588806
284,55788,-162.0,162,1,0.0050000000000000044,161,1,32,54789,0.0056598312221467495
285,55932,-144.0,144,1,0.0050000000000000044,143,1,28,54933,0.06471532583236694
286,56041,-109.0,109,1,0.0050000000000000044,109,0,15,55042,0.036398258060216904
287,56130,-89.0,89,1,0.0050000000000000044,88,1,19,55131,0.021857034415006638
288,56276,-146.0,146,1,0.0050000000000000044,146,0,31,55277,0.031510092318058014
289,56359,-83.0,83,1,0.0050000000000000044,83,0,28,55360,0.051990870386362076
290,56517,-158.0,158,1,0.0050000000000000044,157,1,40,55518,0.07454156875610352
291,56671,-154.0,154,1,0.0050000000000000044,154,0,35,55672,0.007996171712875366
292,56758,-87.0,87,1,0.0050000000000000044,86,1,22,55759,0.029895728453993797
293,56919,-161.0,161,1,0.0050000000000000044,161,0,44,55920,0.032484304159879684
294,57076,-157.0,157,1,0.0050000000000000044,156,1,42,56077,0.045353591442108154
295,57160,-84.0,84,1,0.0050000000000000044,84,0,26,56161,0.3006844222545624
296,57360,-200.0,200,0,0.0050000000000000044,200,0,0,56361,0.0661480575799942
297,57453,-93.0,93,1,0.0050000000000000044,92,1,28,56454,0.016909560188651085
298,57653,-200.0,200,0,0.0050000000000000044,199,1,0,56654,0.01825455017387867
299,57740,-87.0,87,1,0.0050000000000000044,87,0,27,56741,0.12080149352550507
300,57916,-176.0,176,1,0.0050000000000000044,173,3,43,56917,0.11712934076786041
301,58088,-172.0,172,1,0.0050000000000000044,171,1,45,57089,0.08642004430294037
302,58177,-89.0,89,1,0.0050000000000000044,88,1,25,57178,0.091624416410923
303,58275,-98.0,98,1,0.0050000000000000044,96,2,34,57276,0.1633581817150116
304,58373,-98.0,98,1,0.0050000000000000044,98,0,32,57374,0.0545620396733284
305,58525,-152.0,152,1,0.0050000000000000044,152,0,40,57526,0.07826248556375504
306,58725,-200.0,200,0,0.0050000000000000044,199,1,0,57726,0.020972497761249542
307,58925,-200.0,200,0,0.0050000000000000044,197,3,26,57926,0.15574221312999725
308,59083,-158.0,158,1,0.0050000000000000044,158,0,36,58084,0.4599093794822693
309,59168,-85.0,85,1,0.0050000000000000044,85,0,28,58169,0.12481920421123505
310,59267,-99.0,99,1,0.0050000000000000044,99,0,42,58268,0.04113797843456268
311,59419,-152.0,152,1,0.0050000000000000044,152,0,37,58420,0.07457546144723892
312,59619,-200.0,200,0,0.0050000000000000044,199,1,0,58620,0.07567296177148819
313,59724,-105.0,105,1,0.0050000000000000044,105,0,30,58725,0.12218350917100906
314,59924,-200.0,200,0,0.0050000000000000044,199,1,38,58925,0.05216670036315918
315,60084,-160.0,160,1,0.0050000000000000044,159,1,36,59085,0.04752207174897194
316,60284,-200.0,200,0,0.0050000000000000044,197,3,0,59285,0.05490929260849953
317,60478,-194.0,194,1,0.0050000000000000044,192,2,43,59479,0.1892642378807068
318,60641,-163.0,163,1,0.0050000000000000044,162,1,39,59642,0.22198647260665894
319,60726,-85.0,85,1,0.0050000000000000044,85,0,38,59727,0.07482200860977173
320,60883,-157.0,157,1,0.0050000000000000044,156,1,35,59884,0.040427517145872116
321,61036,-153.0,153,1,0.0050000000000000044,153,0,32,60037,0.16371695697307587
322,61122,-86.0,86,1,0.0050000000000000044,86,0,35,60123,0.2177138775587082
323,61322,-200.0,200,0,0.0050000000000000044,198,2,25,60323,0.15134674310684204
324,61414,-92.0,92,1,0.0050000000000000044,92,0,37,60415,0.2005193531513214
325,61571,-157.0,157,1,0.0050000000000000044,153,4,35,60572,0.05336219072341919
326,61733,-162.0,162,1,0.0050000000000000044,160,2,34,60734,0.17700569331645966
327,61894,-161.0,161,1,0.0050000000000000044,161,0,36,60895,0.11672895401716232
328,61989,-95.0,95,1,0.0050000000000000044,95,0,41,60990,0.41732466220855713
329,62085,-96.0,96,1,0.0050000000000000044,95,1,44,61086,0.1542907953262329
330,62245,-160.0,160,1,0.0050000000000000044,159,1,44,61246,0.8584546446800232
331,62344,-99.0,99,1,0.0050000000000000044,99,0,42,61345,0.17568641901016235
332,62434,-90.0,90,1,0.0050000000000000044,90,0,35,61435,0.1402084231376648
333,62593,-159.0,159,1,0.0050000000000000044,158,1,46,61594,0.07255616784095764
