checkpoint,evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful
results\fixed_freq_32\seed_9999\checkpoint.pt,100,10000,-143.59,21.163192270324135,-147.5,1.0,143.59,143.59
