evaluation_episode,evaluation_seed,return,length,success
1,10000,-160.0,160,1
2,10001,-176.0,176,1
3,10002,-169.0,169,1
4,10003,-181.0,181,1
5,10004,-88.0,88,1
6,10005,-145.0,145,1
7,10006,-145.0,145,1
8,10007,-91.0,91,1
9,10008,-162.0,162,1
10,10009,-160.0,160,1
11,10010,-145.0,145,1
12,10011,-159.0,159,1
13,10012,-146.0,146,1
14,10013,-157.0,157,1
15,10014,-145.0,145,1
16,10015,-158.0,158,1
17,10016,-145.0,145,1
18,10017,-164.0,164,1
19,10018,-157.0,157,1
20,10019,-175.0,175,1
21,10020,-146.0,146,1
22,10021,-145.0,145,1
23,10022,-177.0,177,1
24,10023,-173.0,173,1
25,10024,-148.0,148,1
26,10025,-167.0,167,1
27,10026,-85.0,85,1
28,10027,-145.0,145,1
29,10028,-144.0,144,1
30,10029,-147.0,147,1
31,10030,-145.0,145,1
32,10031,-148.0,148,1
33,10032,-83.0,83,1
34,10033,-145.0,145,1
35,10034,-165.0,165,1
36,10035,-148.0,148,1
37,10036,-146.0,146,1
38,10037,-159.0,159,1
39,10038,-87.0,87,1
40,10039,-148.0,148,1
41,10040,-146.0,146,1
42,10041,-164.0,164,1
43,10042,-174.0,174,1
44,10043,-99.0,99,1
45,10044,-165.0,165,1
46,10045,-182.0,182,1
47,10046,-159.0,159,1
48,10047,-164.0,164,1
49,10048,-164.0,164,1
50,10049,-162.0,162,1
51,10050,-146.0,146,1
52,10051,-145.0,145,1
53,10052,-160.0,160,1
54,10053,-155.0,155,1
55,10054,-175.0,175,1
56,10055,-145.0,145,1
57,10056,-150.0,150,1
58,10057,-144.0,144,1
59,10058,-145.0,145,1
60,10059,-144.0,144,1
61,10060,-157.0,157,1
62,10061,-164.0,164,1
63,10062,-88.0,88,1
64,10063,-145.0,145,1
65,10064,-83.0,83,1
66,10065,-146.0,146,1
67,10066,-145.0,145,1
68,10067,-167.0,167,1
69,10068,-90.0,90,1
70,10069,-84.0,84,1
71,10070,-145.0,145,1
72,10071,-157.0,157,1
73,10072,-145.0,145,1
74,10073,-86.0,86,1
75,10074,-99.0,99,1
76,10075,-145.0,145,1
77,10076,-173.0,173,1
78,10077,-156.0,156,1
79,10078,-164.0,164,1
80,10079,-145.0,145,1
81,10080,-145.0,145,1
82,10081,-88.0,88,1
83,10082,-162.0,162,1
84,10083,-156.0,156,1
85,10084,-148.0,148,1
86,10085,-158.0,158,1
87,10086,-160.0,160,1
88,10087,-144.0,144,1
89,10088,-166.0,166,1
90,10089,-177.0,177,1
91,10090,-145.0,145,1
92,10091,-146.0,146,1
93,10092,-148.0,148,1
94,10093,-87.0,87,1
95,10094,-145.0,145,1
96,10095,-174.0,174,1
97,10096,-157.0,157,1
98,10097,-161.0,161,1
99,10098,-161.0,161,1
100,10099,-168.0,168,1
