evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful,checkpoint
100,10000,-135.19,13.953526761751277,-139.0,1.0,135.19,135.19,finalResults2noS\fixed_freq_8\seed_99\checkpoint.pt
