episode,env_step,return,length,success,epsilon,greedy_actions,exploratory_actions,condition_triggers,gradient_steps_so_far,latest_loss
113,22600,-200.0,200,0,0.5502799,86,114,0,21601,3.375581400177907e-06
114,22800,-200.0,200,0,0.5462999,97,103,0,21801,1.643025825615041e-06
115,23000,-200.0,200,0,0.5423199000000001,90,110,0,22001,1.517835698905401e-06
116,23200,-200.0,200,0,0.5383399,105,95,0,22201,2.4021474018809386e-06
117,23400,-200.0,200,0,0.5343599,97,103,0,22401,1.336362856818596e-06
118,23600,-200.0,200,0,0.5303799,94,106,0,22601,6.460550139308907e-07
119,23800,-200.0,200,0,0.5263998999999999,84,116,0,22801,9.272566785512026e-07
120,24000,-200.0,200,0,0.5224199,96,104,0,23001,7.436660780513193e-07
121,24200,-200.0,200,0,0.5184399,98,102,0,23201,6.673394636891317e-07
122,24400,-200.0,200,0,0.5144599,111,89,0,23401,9.228560884366743e-07
123,24600,-200.0,200,0,0.5104799,105,95,0,23601,1.832781435950892e-06
124,24800,-200.0,200,0,0.5064999,106,94,0,23801,1.4990750969445799e-06
125,25000,-200.0,200,0,0.5025199,105,95,0,24001,1.1803813322330825e-06
126,25200,-200.0,200,0,0.49853990000000004,93,107,0,24201,3.325932084408123e-06
127,25400,-200.0,200,0,0.49455990000000005,106,94,0,24401,7.131970960472245e-07
128,25600,-200.0,200,0,0.49057989999999996,99,101,0,24601,9.672262422100175e-07
129,25800,-200.0,200,0,0.4865999,109,91,0,24801,2.078115358017385e-06
130,26000,-200.0,200,0,0.4826199,103,97,0,25001,1.2181835700175725e-06
131,26200,-200.0,200,0,0.4786399,106,94,0,25201,1.5631921996828169e-06
132,26400,-200.0,200,0,0.4746599,101,99,0,25401,1.4532711247738916e-06
133,26600,-200.0,200,0,0.47067990000000004,103,97,0,25601,1.4878082765790168e-06
134,26800,-200.0,200,0,0.46669989999999995,110,90,0,25801,5.878061983821681e-06
135,26992,-192.0,192,1,0.4628791,109,83,0,25993,5.1228735173936e-06
136,27192,-200.0,200,0,0.4588991,114,86,0,26193,1.524439994682325e-06
137,27392,-200.0,200,0,0.4549191,112,88,0,26393,4.319651907280786e-06
138,27592,-200.0,200,0,0.45093910000000004,106,94,0,26593,1.0262676369166002e-05
139,27792,-200.0,200,0,0.44695910000000005,112,88,0,26793,1.3170183592592366e-06
140,27992,-200.0,200,0,0.44297910000000007,105,95,0,26993,5.100632279209094e-06
141,28192,-200.0,200,0,0.4389991,110,90,0,27193,2.453396973578492e-06
142,28392,-200.0,200,0,0.4350191,111,89,0,27393,9.276463970309123e-07
143,28592,-200.0,200,0,0.4310391,112,88,0,27593,1.8051166989607736e-05
144,28792,-200.0,200,0,0.4270591,113,87,0,27793,2.8764329726982396e-06
145,28992,-200.0,200,0,0.42307910000000004,122,78,0,27993,4.3456443563627545e-06
146,29192,-200.0,200,0,0.41909909999999995,107,93,0,28193,3.6702626857731957e-06
147,29392,-200.0,200,0,0.41511909999999996,115,85,0,28393,1.0165338608203456e-05
148,29592,-200.0,200,0,0.4111391,111,89,0,28593,4.082559371454408e-06
149,29792,-200.0,200,0,0.4071591,133,67,0,28793,1.1545880624908023e-06
150,29992,-200.0,200,0,0.4031791,114,86,0,28993,3.7226809581625275e-06
151,30192,-200.0,200,0,0.39919910000000003,125,75,0,29193,1.3735789252677932e-06
152,30392,-200.0,200,0,0.39521909999999993,122,78,0,29393,5.440272070700303e-05
153,30592,-200.0,200,0,0.39123909999999995,112,88,0,29593,0.0001145161731983535
154,30792,-200.0,200,0,0.38725909999999997,125,75,0,29793,1.8136070139007643e-06
155,30992,-200.0,200,0,0.3832791,123,77,0,29993,1.7568363546160981e-06
156,31192,-200.0,200,0,0.3792991,118,82,0,30193,1.5220712157315575e-05
157,31392,-200.0,200,0,0.3753190999999999,122,78,0,30393,7.652651402167976e-05
158,31592,-200.0,200,0,0.3713390999999999,127,73,0,30593,3.4920017242257018e-06
159,31792,-200.0,200,0,0.36735909999999994,122,78,0,30793,1.060976956068771e-05
160,31992,-200.0,200,0,0.36337909999999995,129,71,0,30993,6.708728506055195e-06
161,32192,-200.0,200,0,0.3593991000000001,124,76,0,31193,1.2618365872185677e-06
162,32392,-200.0,200,0,0.3554191000000001,126,74,0,31393,1.0582713002804667e-05
163,32592,-200.0,200,0,0.3514391,123,77,0,31593,0.0002457412192597985
164,32792,-200.0,200,0,0.3474591,126,74,0,31793,5.2978443818574306e-06
165,32992,-200.0,200,0,0.34347910000000004,129,71,0,31993,1.0205156286247075e-05
166,33192,-200.0,200,0,0.33949910000000005,138,62,0,32193,5.425701147032669e-06
167,33392,-200.0,200,0,0.33551910000000007,137,63,0,32393,1.3271706848172471e-05
168,33592,-200.0,200,0,0.3315391,129,71,0,32593,0.0004400653124321252
169,33792,-200.0,200,0,0.3275591,135,65,0,32793,0.00013763332390226424
170,33992,-200.0,200,0,0.3235791,132,68,0,32993,4.117009666515514e-05
171,34192,-200.0,200,0,0.3195991,134,66,0,33193,1.0155566087632906e-05
172,34392,-200.0,200,0,0.31561910000000004,123,77,0,33393,0.0001793727424228564
173,34592,-200.0,200,0,0.31163910000000006,142,58,0,33593,2.7188370950170793e-05
174,34792,-200.0,200,0,0.30765909999999996,151,49,0,33793,0.0001101909510907717
175,34992,-200.0,200,0,0.3036791,145,55,0,33993,0.00032725598430261016
176,35192,-200.0,200,0,0.2996991,139,61,0,34193,0.0001594589848536998
177,35392,-200.0,200,0,0.2957191,140,60,0,34393,3.240818114136346e-05
178,35592,-200.0,200,0,0.29173910000000003,138,62,0,34593,6.064322587917559e-05
179,35792,-200.0,200,0,0.28775910000000005,139,61,0,34793,0.0001176282312371768
180,35992,-200.0,200,0,0.28377909999999995,128,72,0,34993,0.00022274328512139618
181,36192,-200.0,200,0,0.27979909999999997,147,53,0,35193,5.8116624131798744e-05
182,36392,-200.0,200,0,0.2758191,137,63,0,35393,4.061827348778024e-05
183,36592,-200.0,200,0,0.2718391,141,59,0,35593,6.113507697591558e-05
184,36792,-200.0,200,0,0.2678591,147,53,0,35793,0.0004465901874937117
185,36992,-200.0,200,0,0.2638790999999999,141,59,0,35993,8.493869245285168e-05
186,37192,-200.0,200,0,0.25989909999999994,149,51,0,36193,3.347164602018893e-05
187,37392,-200.0,200,0,0.25591909999999995,135,65,0,36393,1.2683971363003366e-05
188,37592,-200.0,200,0,0.25193909999999997,144,56,0,36593,0.00010971473238896579
189,37792,-200.0,200,0,0.2479591,135,65,0,36793,0.00559550104662776
190,37992,-200.0,200,0,0.2439791,148,52,0,36993,0.0017818058840930462
191,38192,-200.0,200,0,0.2399990999999999,149,51,0,37193,0.001104191062040627
192,38392,-200.0,200,0,0.23601910000000004,155,45,0,37393,0.00013118928472977132
193,38592,-200.0,200,0,0.23203910000000005,148,52,0,37593,7.209767500171438e-05
194,38792,-200.0,200,0,0.22805910000000007,163,37,0,37793,0.00021238358749542385
