episode,env_step,return,length,success,epsilon,greedy_actions,exploratory_actions,condition_triggers,gradient_steps_so_far,latest_loss
1,200,0.0,200,0,0.0,200,0,0,0,
2,400,0.0,200,0,0.0,200,0,0,0,
3,600,0.0,200,0,0.0,200,0,0,0,
4,800,0.0,200,0,0.0,200,0,0,0,
5,1000,0.0,200,0,0.0,200,0,0,1,8.972643854576745e-07
6,1200,0.0,200,0,0.0,200,0,112,201,6.41239505938529e-09
7,1400,0.0,200,0,0.0,200,0,91,401,2.7895987741999306e-09
8,1600,0.0,200,0,0.0,200,0,92,601,1.3667025289265666e-09
9,1800,0.0,200,0,0.0,200,0,104,801,2.3878834465307364e-09
10,2000,0.0,200,0,0.0,200,0,91,1001,1.6368008060041461e-09
11,2200,0.0,200,0,0.0,200,0,95,1201,1.058496179595636e-09
12,2400,0.0,200,0,0.0,200,0,93,1401,3.4948381966160014e-09
13,2600,0.0,200,0,0.0,200,0,95,1601,1.958102124888228e-09
14,2800,0.0,200,0,0.0,200,0,90,1801,8.872354517741599e-10
15,3000,0.0,200,0,0.0,200,0,90,2001,6.196509083622459e-09
16,3200,0.0,200,0,0.0,200,0,97,2201,1.0741155520577195e-08
17,3400,0.0,200,0,0.0,200,0,95,2401,3.806512438586651e-09
18,3600,0.0,200,0,0.0,200,0,96,2601,1.3593128400657406e-08
19,3800,0.0,200,0,0.0,200,0,96,2801,4.26672386311111e-09
20,4000,0.0,200,0,0.0,200,0,90,3001,7.754406006199588e-09
21,4200,0.0,200,0,0.0,200,0,91,3201,2.6745876624545417e-08
22,4400,0.0,200,0,0.0,200,0,108,3401,1.5729586522184036e-09
23,4600,0.0,200,0,0.0,200,0,107,3601,1.902997048830457e-08
24,4800,0.0,200,0,0.0,200,0,91,3801,1.0511512771316234e-09
25,5000,0.0,200,0,0.0,200,0,88,4001,9.087856023271002e-10
26,5200,0.0,200,0,0.0,200,0,91,4201,2.855761849218652e-08
27,5400,0.0,200,0,0.0,200,0,92,4401,1.2000796800748503e-08
28,5600,0.0,200,0,0.0,200,0,107,4601,2.1380759385181136e-09
29,5800,0.0,200,0,0.0,200,0,91,4801,9.78307657106825e-10
30,6000,0.0,200,0,0.0,200,0,106,5001,1.6782255585212624e-08
31,6200,0.0,200,0,0.0,200,0,96,5201,8.387500138873349e-10
32,6400,0.0,200,0,0.0,200,0,98,5401,1.3206401527909861e-09
33,6600,0.0,200,0,0.0,200,0,94,5601,1.1063430171986965e-09
34,6800,0.0,200,0,0.0,200,0,97,5801,2.3836030926815965e-09
35,7000,0.0,200,0,0.0,200,0,97,6001,1.9619741387089107e-09
36,7200,0.0,200,0,0.0,200,0,96,6201,2.772566620734551e-09
37,7400,0.0,200,0,0.0,200,0,99,6401,4.566908795577973e-10
38,7600,0.0,200,0,0.0,200,0,94,6601,5.150708193291109e-10
39,7800,0.0,200,0,0.0,200,0,92,6801,7.186899964040094e-10
40,8000,0.0,200,0,0.0,200,0,107,7001,2.2545749989166808e-10
41,8200,0.0,200,0,0.0,200,0,109,7201,1.1389142406947883e-10
42,8400,0.0,200,0,0.0,200,0,106,7401,3.7940450781093205e-10
43,8600,0.0,200,0,0.0,200,0,100,7601,3.844522963869501e-11
44,8800,0.0,200,0,0.0,200,0,90,7801,2.084826533632622e-09
45,9000,0.0,200,0,0.0,200,0,79,8001,2.608100180268025e-09
46,9200,0.0,200,0,0.0,200,0,92,8201,7.2420841545906e-10
47,9400,0.0,200,0,0.0,200,0,91,8401,2.374358487600148e-10
48,9600,0.0,200,0,0.0,200,0,66,8601,2.3510047242325527e-09
49,9800,0.0,200,0,0.0,200,0,113,8801,2.122625131217859e-10
50,10000,0.0,200,0,0.0,200,0,108,9001,1.1482151229813553e-08
51,10200,0.0,200,0,0.0,200,0,92,9201,2.9011366642350822e-09
52,10400,0.0,200,0,0.0,200,0,89,9401,9.209430995582579e-10
53,10600,0.0,200,0,0.0,200,0,103,9601,2.113056396524371e-09
54,10800,0.0,200,0,0.0,200,0,96,9801,2.3232611390255897e-09
55,11000,0.0,200,0,0.0,200,0,97,10001,5.25559107344975e-09
56,11200,0.0,200,0,0.0,200,0,98,10201,2.1835915020584906e-10
57,11400,0.0,200,0,0.0,200,0,99,10401,2.0381514531653266e-10
58,11600,0.0,200,0,0.0,200,0,97,10601,2.0405793721423038e-10
59,11800,0.0,200,0,0.0,200,0,94,10801,7.545961189237005e-09
60,12000,0.0,200,0,0.0,200,0,94,11001,1.5580986501007033e-09
61,12200,0.0,200,0,0.0,200,0,101,11201,9.895025077089059e-11
62,12400,0.0,200,0,0.0,200,0,101,11401,1.5436045774919194e-09
63,12600,0.0,200,0,0.0,200,0,108,11601,2.8786084627085984e-10
64,12800,0.0,200,0,0.0,200,0,108,11801,2.1795726334872256e-10
65,13000,0.0,200,0,0.0,200,0,101,12001,8.628123104870156e-09
66,13200,0.0,200,0,0.0,200,0,106,12201,9.861631511398627e-10
67,13400,0.0,200,0,0.0,200,0,108,12401,1.0856096022138217e-09
68,13600,0.0,200,0,0.0,200,0,90,12601,2.101418816735645e-09
69,13800,0.0,200,0,0.0,200,0,108,12801,3.3011549049888345e-09
70,14000,0.0,200,0,0.0,200,0,115,13001,1.8656702849284557e-09
71,14200,0.0,200,0,0.0,200,0,109,13201,1.719114850473602e-10
72,14400,0.0,200,0,0.0,200,0,108,13401,2.4878388238391835e-10
73,14600,0.0,200,0,0.0,200,0,108,13601,1.2119604209104295e-09
74,14800,0.0,200,0,0.0,200,0,108,13801,2.7480706599192217e-10
75,15000,0.0,200,0,0.0,200,0,93,14001,9.198634215445978e-11
76,15200,0.0,200,0,0.0,200,0,106,14201,6.982372457997599e-10
