episode,env_step,return,length,success,epsilon,greedy_actions,exploratory_actions,condition_triggers,gradient_steps_so_far,latest_loss
91,18200,0.0,200,0,0.6378398999999999,66,134,28,17201,4.2706481906407134e-08
92,18400,0.0,200,0,0.6338599,75,125,12,17401,4.323269742201319e-09
93,18600,0.0,200,0,0.6298799,74,126,14,17601,7.387913836254256e-09
94,18800,0.0,200,0,0.6258999000000001,81,119,13,17801,4.579428392048612e-08
95,19000,0.0,200,0,0.6219199,76,124,19,18001,6.060640203031653e-07
96,19200,0.0,200,0,0.6179399,75,125,18,18201,1.4208654697256407e-08
97,19400,0.0,200,0,0.6139599,75,125,19,18401,2.8888935688087258e-08
98,19600,0.0,200,0,0.6099799,84,116,26,18601,2.6462842583896418e-08
99,19800,0.0,200,0,0.6059999,79,121,38,18801,2.0282543644611906e-08
100,20000,0.0,200,0,0.6020198999999999,68,132,28,19001,2.2771756036377155e-08
101,20200,0.0,200,0,0.5980399000000001,70,130,27,19201,1.645033798070017e-08
102,20400,0.0,200,0,0.5940599,88,112,33,19401,8.240593984965017e-08
103,20600,0.0,200,0,0.5900799,71,129,24,19601,1.3173024449031345e-08
104,20800,0.0,200,0,0.5860999,79,121,28,19801,2.6341508529981184e-08
105,21000,0.0,200,0,0.5821198999999999,83,117,29,20001,1.0446250087170483e-08
106,21200,0.0,200,0,0.5781399,79,121,8,20201,6.685657805149958e-09
107,21400,0.0,200,0,0.5741599,86,114,42,20401,9.852252347286594e-09
108,21600,0.0,200,0,0.5701799000000001,84,116,34,20601,2.0583886595204604e-08
109,21800,0.0,200,0,0.5661999,98,102,39,20801,1.777306124495226e-08
110,22000,0.0,200,0,0.5622199,79,121,2,21001,7.994526640686672e-08
111,22200,0.0,200,0,0.5582399,83,117,0,21201,5.3145004841326227e-08
112,22400,0.0,200,0,0.5542599,93,107,46,21401,7.10042691309809e-09
113,22600,0.0,200,0,0.5502799,98,102,2,21601,5.849568385229986e-09
114,22800,0.0,200,0,0.5462999,84,116,2,21801,1.560719020687884e-08
115,23000,0.0,200,0,0.5423199000000001,97,103,5,22001,1.0227598323808706e-08
116,23200,0.0,200,0,0.5383399,111,89,23,22201,5.2339004241730436e-08
117,23400,0.0,200,0,0.5343599,91,109,1,22401,3.639802415023041e-08
118,23600,0.0,200,0,0.5303799,96,104,32,22601,2.986053004860878e-07
119,23800,0.0,200,0,0.5263998999999999,90,110,34,22801,1.5288783572486864e-08
120,24000,0.0,200,0,0.5224199,107,93,56,23001,2.2391983378611258e-08
121,24200,0.0,200,0,0.5184399,90,110,45,23201,5.327321872528046e-08
122,24400,0.0,200,0,0.5144599,102,98,39,23401,8.428445497088433e-09
123,24600,0.0,200,0,0.5104799,101,99,41,23601,2.116322672662818e-09
124,24800,0.0,200,0,0.5064999,95,105,32,23801,1.5110912521265618e-09
125,25000,0.0,200,0,0.5025199,94,106,38,24001,4.069816927909642e-09
126,25200,0.0,200,0,0.49853990000000004,84,116,23,24201,9.09824304784479e-09
127,25400,0.0,200,0,0.49455990000000005,121,79,51,24401,3.6915124290715084e-09
128,25600,0.0,200,0,0.49057989999999996,105,95,35,24601,7.721304484675784e-09
129,25800,0.0,200,0,0.4865999,111,89,41,24801,3.0851312615709503e-09
130,26000,0.0,200,0,0.4826199,109,91,16,25001,6.785681794241327e-09
131,26200,0.0,200,0,0.4786399,111,89,31,25201,2.711689095491465e-09
132,26400,0.0,200,0,0.4746599,106,94,18,25401,4.612108028823059e-09
133,26600,0.0,200,0,0.47067990000000004,104,96,8,25601,7.780810662438853e-09
134,26800,0.0,200,0,0.46669989999999995,95,105,6,25801,4.207040760206837e-08
135,27000,0.0,200,0,0.46271989999999996,115,85,0,26001,5.4933483539798544e-08
136,27200,0.0,200,0,0.4587399,109,91,17,26201,5.894829069319485e-09
137,27400,0.0,200,0,0.4547599,111,89,36,26401,3.349389210427489e-09
138,27600,0.0,200,0,0.4507799,109,91,23,26601,3.2357336809951676e-09
139,27800,0.0,200,0,0.4467999,120,80,64,26801,3.0794253813581918e-09
140,28000,0.0,200,0,0.44281989999999993,121,79,20,27001,1.95448235373874e-09
141,28200,0.0,200,0,0.43883989999999995,109,91,42,27201,9.21837539635817e-09
142,28400,0.0,200,0,0.43485989999999997,117,83,65,27401,4.433542422077608e-09
143,28600,0.0,200,0,0.4308799,125,75,58,27601,6.871025526322683e-09
144,28800,0.0,200,0,0.4268999,121,79,43,27801,2.271253762842207e-08
145,29000,0.0,200,0,0.4229198999999999,114,86,46,28001,5.718418627509436e-09
146,29200,0.0,200,0,0.4189398999999999,122,78,38,28201,3.720665020523484e-08
147,29400,0.0,200,0,0.41495990000000005,129,71,27,28401,2.944318033826221e-08
148,29600,0.0,200,0,0.41097990000000006,112,88,16,28601,2.4199924286705254e-09
149,29800,0.0,200,0,0.4069999000000001,111,89,37,28801,7.441140592590045e-09
150,30000,0.0,200,0,0.4030199000000001,109,91,13,29001,2.29835173115589e-08
151,30200,0.0,200,0,0.3990399,124,76,32,29201,2.2880273675696117e-08
152,30400,0.0,200,0,0.3950599,114,86,42,29401,2.503298190958958e-08
153,30600,0.0,200,0,0.39107990000000004,121,79,41,29601,6.181928569048978e-08
154,30800,0.0,200,0,0.38709990000000005,126,74,48,29801,1.091769608052573e-08
155,31000,0.0,200,0,0.38311990000000007,129,71,44,30001,3.529357073261963e-08
156,31200,0.0,200,0,0.3791399,129,71,42,30201,4.254398611180932e-09
157,31400,0.0,200,0,0.3751599,116,84,38,30401,2.9186872918529616e-09
158,31600,0.0,200,0,0.3711799,123,77,42,30601,5.1007664758628835e-09
159,31800,0.0,200,0,0.3671999,119,81,10,30801,1.8443692795244715e-08
160,32000,0.0,200,0,0.36321990000000004,125,75,36,31001,4.6986386337266595e-08
161,32200,0.0,200,0,0.35923990000000006,133,67,39,31201,6.256321967157419e-07
162,32400,0.0,200,0,0.35525989999999996,122,78,13,31401,3.849187635296403e-09
163,32600,0.0,200,0,0.3512799,129,71,30,31601,8.689664099392758e-08
164,32800,0.0,200,0,0.3472999,120,80,30,31801,2.6923482110419172e-08
165,33000,0.0,200,0,0.3433199,137,63,37,32001,6.68793873614959e-08
166,33200,0.0,200,0,0.3393399,130,70,37,32201,1.2377576297240012e-08
167,33400,0.0,200,0,0.33535989999999993,134,66,58,32401,7.913926403091409e-09
168,33600,0.0,200,0,0.33137989999999995,135,65,42,32601,7.754532305170869e-08
169,33800,0.0,200,0,0.32739989999999997,140,60,63,32801,1.980350994301716e-08
170,34000,0.0,200,0,0.3234199,139,61,51,33001,7.331225759799054e-08
171,34200,0.0,200,0,0.3194399,135,65,62,33201,1.626667334164722e-08
172,34373,1.0,173,1,0.3159972,122,51,56,33374,1.310415740363169e-07
173,34573,0.0,200,0,0.3120172,133,67,72,33574,8.009343588355478e-08
174,34773,0.0,200,0,0.3080372,126,74,32,33774,2.0415382095961832e-07
175,34973,0.0,200,0,0.3040572,138,62,76,33974,4.841789191800672e-08
176,35163,1.0,190,1,0.3002762,131,59,63,34164,2.295902135074357e-08
177,35363,0.0,200,0,0.2962962,139,61,53,34364,1.9337424106424805e-08
178,35563,0.0,200,0,0.2923162,143,57,68,34564,6.365075478242943e-06
179,35763,0.0,200,0,0.28833620000000004,145,55,30,34764,5.886257667953032e-07
180,35945,1.0,182,1,0.28471440000000003,137,45,32,34946,1.8222847586457647e-07
181,36145,0.0,200,0,0.28073440000000005,150,50,74,35146,2.3557206532132113e-06
182,36345,0.0,200,0,0.27675440000000007,151,49,42,35346,9.540917744743638e-07
183,36545,0.0,200,0,0.2727744000000001,134,66,70,35546,8.592448466515634e-06
184,36745,0.0,200,0,0.2687944,152,48,51,35746,2.806103509556124e-07
185,36945,0.0,200,0,0.2648144,144,56,66,35946,4.295561382150481e-07
186,37145,0.0,200,0,0.2608344,149,51,51,36146,5.60409944228013e-07
187,37345,0.0,200,0,0.25685440000000004,151,49,44,36346,1.19165690648515e-06
188,37545,0.0,200,0,0.25287440000000005,134,66,40,36546,2.9721317332587205e-05
189,37745,0.0,200,0,0.24889439999999996,156,44,36,36746,2.0571574168570805e-06
190,37898,1.0,153,1,0.24584970000000006,115,38,23,36899,1.014737563309609e-06
191,38045,1.0,147,1,0.24292440000000004,115,32,25,37046,1.0760433042378281e-06
192,38198,1.0,153,1,0.23987970000000003,116,37,26,37199,4.128686214244226e-06
193,38354,1.0,156,1,0.23677530000000002,118,38,24,37355,0.0006188738043420017
194,38523,1.0,169,1,0.23341219999999996,135,34,31,37524,1.7660744560998864e-05
195,38647,1.0,124,1,0.23094459999999994,97,27,9,37648,9.42548103921581e-06
196,38847,0.0,200,0,0.22696459999999996,154,46,40,37848,1.1229427400394343e-05
197,38981,1.0,134,1,0.224298,109,25,15,37982,2.195609567934298e-06
198,39138,1.0,157,1,0.22117370000000003,124,33,19,38139,0.0002449668536428362
199,39338,0.0,200,0,0.21719370000000005,156,44,39,38339,0.00019464069919195026
200,39527,1.0,189,1,0.21343259999999997,160,29,35,38528,2.5376957637490705e-06
201,39727,0.0,200,0,0.2094526,166,34,43,38728,4.021761196781881e-05
202,39927,0.0,200,0,0.2054726,158,42,51,38928,1.8954022380057722e-05
203,40127,0.0,200,0,0.20149260000000002,161,39,58,39128,1.6333055100403726e-05
204,40327,0.0,200,0,0.19751260000000004,165,35,45,39328,1.9921990315197036e-06
205,40527,0.0,200,0,0.19353259999999994,169,31,57,39528,3.546558946254663e-05
206,40670,1.0,143,1,0.1906869,121,22,28,39671,1.8918346540885977e-05
207,40848,1.0,178,1,0.18714470000000005,138,40,19,39849,2.0381863578222692e-05
208,41010,1.0,162,1,0.18392089999999994,128,34,23,40011,9.246237823390402e-06
209,41210,0.0,200,0,0.17994089999999996,168,32,50,40211,2.645855420269072e-05
210,41368,1.0,158,1,0.17679670000000003,133,25,21,40369,9.76056617219001e-06
211,41536,1.0,168,1,0.17345350000000004,133,35,21,40537,1.655463347560726e-05
212,41698,1.0,162,1,0.17022970000000004,123,39,13,40699,5.986817996017635e-05
213,41857,1.0,159,1,0.16706560000000004,129,30,17,40858,2.3738717572996393e-05
214,42056,1.0,199,1,0.16310550000000001,172,27,38,41057,6.068229049560614e-05
215,42221,1.0,165,1,0.15982200000000002,140,25,25,41222,4.052628719364293e-05
216,42381,1.0,160,1,0.15663799999999994,133,27,19,41382,1.5349241948570125e-05
217,42544,1.0,163,1,0.1533943000000001,135,28,22,41545,3.4773085644701496e-05
218,42710,1.0,166,1,0.15009089999999992,141,25,26,41711,4.31839725933969e-05
219,42869,1.0,159,1,0.14692680000000002,132,27,25,41870,5.299463737173937e-05
220,43027,1.0,158,1,0.1437826000000001,130,28,23,42028,3.0397532100323588e-05
221,43174,1.0,147,1,0.14085729999999996,123,24,26,42175,1.5873501979513094e-05
222,43340,1.0,166,1,0.1375539,147,19,30,42341,1.8933038518298417e-05
223,43520,1.0,180,1,0.13397189999999992,155,25,42,42521,5.338607297744602e-05
224,43679,1.0,159,1,0.13080780000000003,138,21,22,42680,2.775787652353756e-05
225,43844,1.0,165,1,0.12752430000000003,135,30,29,42845,6.58327917335555e-05
226,43996,1.0,152,1,0.12449949999999999,133,19,25,42997,1.7696529539534822e-05
227,44153,1.0,157,1,0.1213751999999999,142,15,35,43154,5.776979014626704e-05
228,44353,0.0,200,0,0.11739519999999992,182,18,66,43354,4.4922544475411996e-05
229,44502,1.0,149,1,0.11443009999999998,127,22,32,43503,4.7572466428391635e-05
230,44671,1.0,169,1,0.11106700000000003,156,13,49,43672,6.514297274407e-05
231,44824,1.0,153,1,0.10802230000000002,140,13,33,43825,4.380813697935082e-05
232,45024,0.0,200,0,0.10404229999999992,180,20,64,44025,4.885830276180059e-05
233,45178,1.0,154,1,0.10097769999999995,133,21,45,44179,7.298190030269325e-05
234,45335,1.0,157,1,0.09785339999999998,141,16,38,44336,8.199258445529267e-05
235,45493,1.0,158,1,0.09470920000000005,146,12,43,44494,3.187166294082999e-05
236,45640,1.0,147,1,0.09178389999999992,127,20,37,44641,0.0008644902845844626
237,45840,0.0,200,0,0.08780389999999993,184,16,56,44841,5.037608207203448e-05
238,46030,1.0,190,1,0.08402290000000001,170,20,68,45031,5.031210457673296e-05
239,46186,1.0,156,1,0.0809185,146,10,48,45187,6.446456973208115e-05
240,46306,1.0,120,1,0.07853049999999995,112,8,33,45307,7.376662688329816e-05
241,46506,0.0,200,0,0.07455049999999996,183,17,73,45507,0.00013419189781416208
242,46706,0.0,200,0,0.07057049999999998,190,10,65,45707,5.491924821399152e-05
243,46832,1.0,126,1,0.06806310000000004,114,12,28,45833,6.242359086172655e-05
244,46950,1.0,118,1,0.06571490000000002,109,9,19,45951,0.0001405598595738411
245,47070,1.0,120,1,0.06332689999999996,114,6,21,46071,5.280973346089013e-05
246,47270,0.0,200,0,0.05934689999999998,183,17,61,46271,5.9149580920347944e-05
247,47394,1.0,124,1,0.056879299999999966,116,8,27,46395,4.456835813471116e-05
248,47583,1.0,189,1,0.053118200000000004,172,17,42,46584,0.00012784081627614796
249,47783,0.0,200,0,0.04913819999999991,190,10,57,46784,7.755358092254028e-05
250,47899,1.0,116,1,0.04682979999999992,109,7,32,46900,4.372391413198784e-05
251,48031,1.0,132,1,0.04420299999999999,125,7,18,47032,8.858209184836596e-05
252,48145,1.0,114,1,0.04193440000000004,108,6,21,47146,0.0006257381173782051
253,48264,1.0,119,1,0.03956629999999994,116,3,28,47265,4.659759360947646e-05
254,48464,0.0,200,0,0.03558629999999996,195,5,71,47465,4.9235201004194096e-05
255,48664,0.0,200,0,0.031606299999999976,191,9,57,47665,6.716640928061679e-05
256,48864,0.0,200,0,0.027626299999999993,193,7,79,47865,6.717126962030306e-05
257,49064,0.0,200,0,0.02364630000000001,195,5,69,48065,5.277072705212049e-05
258,49264,0.0,200,0,0.019666300000000025,197,3,68,48265,4.1693521779961884e-05
259,49464,0.0,200,0,0.01568629999999993,198,2,72,48465,5.795870674774051e-05
260,49664,0.0,200,0,0.011706299999999947,197,3,72,48665,5.1355855248402804e-05
261,49864,0.0,200,0,0.007726299999999964,196,4,75,48865,4.328661452746019e-05
262,50064,0.0,200,0,0.0050000000000000044,196,4,79,49065,4.065656685270369e-05
263,50264,0.0,200,0,0.0050000000000000044,199,1,83,49265,5.233483898336999e-05
264,50398,1.0,134,1,0.0050000000000000044,133,1,47,49399,7.178694795584306e-05
265,50531,1.0,133,1,0.0050000000000000044,132,1,51,49532,4.424542566994205e-05
266,50662,1.0,131,1,0.0050000000000000044,131,0,59,49663,4.456132592167705e-05
267,50862,0.0,200,0,0.0050000000000000044,199,1,102,49863,3.579118856578134e-05
268,50996,1.0,134,1,0.0050000000000000044,134,0,59,49997,4.061797517351806e-05
269,51134,1.0,138,1,0.0050000000000000044,138,0,58,50135,6.276812200667337e-05
270,51255,1.0,121,1,0.0050000000000000044,120,1,50,50256,3.9176295103970915e-05
271,51384,1.0,129,1,0.0050000000000000044,129,0,46,50385,3.75131749024149e-05
272,51517,1.0,133,1,0.0050000000000000044,132,1,58,50518,7.030062261037529e-05
273,51643,1.0,126,1,0.0050000000000000044,126,0,55,50644,0.00011461802205303684
274,51843,0.0,200,0,0.0050000000000000044,200,0,81,50844,0.00015163685020525008
275,52028,1.0,185,1,0.0050000000000000044,185,0,69,51029,4.582255132845603e-05
276,52173,1.0,145,1,0.0050000000000000044,145,0,42,51174,6.73767426633276e-05
277,52263,1.0,90,1,0.0050000000000000044,89,1,21,51264,9.846870671026409e-05
278,52426,1.0,163,1,0.0050000000000000044,161,2,48,51427,0.0001233614602824673
279,52536,1.0,110,1,0.0050000000000000044,110,0,17,51537,5.459975000121631e-05
280,52701,1.0,165,1,0.0050000000000000044,165,0,52,51702,0.00011068532330682501
281,52869,1.0,168,1,0.0050000000000000044,167,1,52,51870,4.594491474563256e-05
282,52986,1.0,117,1,0.0050000000000000044,117,0,17,51987,5.128967313794419e-05
283,53145,1.0,159,1,0.0050000000000000044,159,0,47,52146,4.0435501432511955e-05
284,53317,1.0,172,1,0.0050000000000000044,171,1,63,52318,4.966443157172762e-05
285,53497,1.0,180,1,0.0050000000000000044,178,2,59,52498,4.1324703488498926e-05
286,53590,1.0,93,1,0.0050000000000000044,93,0,22,52591,4.447101673576981e-05
287,53687,1.0,97,1,0.0050000000000000044,97,0,17,52688,2.887171103793662e-05
288,53887,0.0,200,0,0.0050000000000000044,200,0,74,52888,3.287595245637931e-05
289,54056,1.0,169,1,0.0050000000000000044,169,0,63,53057,4.530895603238605e-05
290,54157,1.0,101,1,0.0050000000000000044,101,0,27,53158,1.801945654733572e-05
291,54357,0.0,200,0,0.0050000000000000044,197,3,91,53358,2.629761365824379e-05
292,54538,1.0,181,1,0.0050000000000000044,180,1,75,53539,2.094671617669519e-05
293,54713,1.0,175,1,0.0050000000000000044,174,1,72,53714,2.932409188360907e-05
294,54913,0.0,200,0,0.0050000000000000044,199,1,64,53914,1.518264616606757e-05
295,55077,1.0,164,1,0.0050000000000000044,164,0,65,54078,2.6654093744582497e-05
296,55277,0.0,200,0,0.0050000000000000044,199,1,103,54278,1.9529603378032334e-05
297,55429,1.0,152,1,0.0050000000000000044,151,1,54,54430,1.1045743121940177e-05
298,55579,1.0,150,1,0.0050000000000000044,149,1,58,54580,4.699232886196114e-05
299,55725,1.0,146,1,0.0050000000000000044,145,1,58,54726,9.802653039514553e-06
300,55871,1.0,146,1,0.0050000000000000044,146,0,54,54872,1.702497320366092e-05
301,56022,1.0,151,1,0.0050000000000000044,150,1,59,55023,1.932093800860457e-05
302,56139,1.0,117,1,0.0050000000000000044,117,0,24,55140,2.143017809430603e-05
303,56253,1.0,114,1,0.0050000000000000044,113,1,25,55254,2.4145010684151202e-05
304,56372,1.0,119,1,0.0050000000000000044,119,0,37,55373,6.3886209318297915e-06
305,56493,1.0,121,1,0.0050000000000000044,119,2,37,55494,1.3842796761309728e-05
306,56612,1.0,119,1,0.0050000000000000044,119,0,31,55613,1.2393430552037898e-05
307,56734,1.0,122,1,0.0050000000000000044,122,0,28,55735,1.89692982530687e-05
308,56852,1.0,118,1,0.0050000000000000044,117,1,39,55853,2.341256731597241e-05
309,56976,1.0,124,1,0.0050000000000000044,124,0,37,55977,1.0944858331640717e-05
310,57102,1.0,126,1,0.0050000000000000044,126,0,45,56103,2.0067334844497964e-05
311,57227,1.0,125,1,0.0050000000000000044,125,0,41,56228,2.6191708457190543e-05
312,57351,1.0,124,1,0.0050000000000000044,123,1,30,56352,1.3718673471885268e-05
313,57477,1.0,126,1,0.0050000000000000044,126,0,35,56478,8.695471478858963e-06
314,57595,1.0,118,1,0.0050000000000000044,118,0,38,56596,1.346350290987175e-05
315,57722,1.0,127,1,0.0050000000000000044,127,0,40,56723,1.0471790119481739e-05
316,57840,1.0,118,1,0.0050000000000000044,117,1,31,56841,1.3731813851336483e-05
317,57955,1.0,115,1,0.0050000000000000044,114,1,30,56956,1.8793360140989535e-05
318,58075,1.0,120,1,0.0050000000000000044,120,0,26,57076,1.1287309462204576e-05
319,58275,0.0,200,0,0.0050000000000000044,196,4,93,57276,6.653014224866638e-06
320,58391,1.0,116,1,0.0050000000000000044,115,1,33,57392,9.493865945842117e-06
321,58591,0.0,200,0,0.0050000000000000044,200,0,108,57592,1.5460955182788894e-05
322,58714,1.0,123,1,0.0050000000000000044,123,0,38,57715,1.634369618841447e-05
323,58834,1.0,120,1,0.0050000000000000044,120,0,40,57835,1.447408340027323e-05
324,58953,1.0,119,1,0.0050000000000000044,119,0,42,57954,8.733839422347955e-06
325,59077,1.0,124,1,0.0050000000000000044,124,0,40,58078,6.3566585595253855e-06
326,59196,1.0,119,1,0.0050000000000000044,119,0,40,58197,1.643557334318757e-05
327,59318,1.0,122,1,0.0050000000000000044,122,0,45,58319,8.036294275370892e-06
328,59443,1.0,125,1,0.0050000000000000044,125,0,39,58444,1.2704342225333676e-05
329,59559,1.0,116,1,0.0050000000000000044,115,1,39,58560,1.1930074833799154e-05
330,59677,1.0,118,1,0.0050000000000000044,116,2,38,58678,2.9661383450729772e-05
331,59802,1.0,125,1,0.0050000000000000044,124,1,40,58803,1.421135584678268e-05
332,59915,1.0,113,1,0.0050000000000000044,113,0,41,58916,2.1520010704989545e-05
333,60093,1.0,178,1,0.0050000000000000044,176,2,42,59094,0.00010254179505864158
334,60261,1.0,168,1,0.0050000000000000044,167,1,37,59262,1.4569317499990575e-05
335,60439,1.0,178,1,0.0050000000000000044,178,0,49,59440,1.5716526831965894e-05
336,60615,1.0,176,1,0.0050000000000000044,175,1,45,59616,1.8597706002765335e-05
337,60783,1.0,168,1,0.0050000000000000044,168,0,38,59784,9.40386325964937e-06
