checkpoint,evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful
results\fixed_freq_8\seed_999\checkpoint.pt,100,10000,-128.21,26.637975095185393,-142.0,1.0,128.21,128.21
