evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful,checkpoint
100,10000,-133.15,16.922506082764812,-145.0,1.0,133.15,133.15,finalResults2noS\fixed_freq_1\seed_999\checkpoint.pt
