evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful,checkpoint
100,10000,-136.3,29.793396326140204,-148.0,1.0,136.3,136.3,GreedyfinalResults2noS\fixed_freq_1\seed_99\checkpoint.pt
