episode,env_step,return,length,success,epsilon,greedy_actions,exploratory_actions,condition_triggers,gradient_steps_so_far,latest_loss
1,200,0.0,200,0,0.0,200,0,0,0,
2,400,0.0,200,0,0.0,200,0,0,0,
3,600,0.0,200,0,0.0,200,0,0,0,
4,800,0.0,200,0,0.0,200,0,0,0,
5,1000,0.0,200,0,0.0,200,0,1,1,1.4065889786252228e-07
6,1200,0.0,200,0,0.0,200,0,79,201,1.8281653524354624e-08
7,1400,0.0,200,0,0.0,200,0,115,401,8.971293041781792e-09
8,1600,0.0,200,0,0.0,200,0,116,601,6.4404410693441605e-09
9,1800,0.0,200,0,0.0,200,0,106,801,1.2312506569855941e-08
10,2000,0.0,200,0,0.0,200,0,108,1001,1.465833765479374e-08
11,2200,0.0,200,0,0.0,200,0,108,1201,4.95179541815105e-09
12,2400,0.0,200,0,0.0,200,0,101,1401,5.13681079894468e-08
13,2600,0.0,200,0,0.0,200,0,93,1601,5.7254403884599014e-08
14,2800,0.0,200,0,0.0,200,0,87,1801,8.200812473546648e-09
15,3000,0.0,200,0,0.0,200,0,89,2001,2.9151087233003636e-07
16,3200,0.0,200,0,0.0,200,0,73,2201,1.0036269593172165e-08
17,3400,0.0,200,0,0.0,200,0,80,2401,2.1881245970689633e-07
18,3600,0.0,200,0,0.0,200,0,69,2601,2.0233578368333838e-08
19,3800,0.0,200,0,0.0,200,0,61,2801,1.2537693692138419e-06
20,4000,0.0,200,0,0.0,200,0,79,3001,8.199121381835539e-09
21,4200,0.0,200,0,0.0,200,0,80,3201,8.292241560070579e-09
22,4400,0.0,200,0,0.0,200,0,81,3401,1.0301856434580259e-07
23,4600,0.0,200,0,0.0,200,0,80,3601,1.3549524169320648e-08
24,4800,0.0,200,0,0.0,200,0,82,3801,3.170672613350689e-08
25,5000,0.0,200,0,0.0,200,0,63,4001,3.020129568653829e-08
26,5200,0.0,200,0,0.0,200,0,83,4201,1.254624066859833e-06
27,5400,0.0,200,0,0.0,200,0,75,4401,2.620971439881714e-09
28,5600,0.0,200,0,0.0,200,0,84,4601,3.143201254829364e-09
29,5800,0.0,200,0,0.0,200,0,83,4801,8.226396630561794e-08
30,6000,0.0,200,0,0.0,200,0,90,5001,4.180089092642447e-07
31,6200,0.0,200,0,0.0,200,0,95,5201,8.317941002644602e-09
32,6400,0.0,200,0,0.0,200,0,107,5401,5.73466740760864e-09
33,6600,0.0,200,0,0.0,200,0,98,5601,2.7851152495372844e-09
34,6800,0.0,200,0,0.0,200,0,110,5801,4.521335750240496e-09
35,7000,0.0,200,0,0.0,200,0,118,6001,4.082767475210858e-07
36,7200,0.0,200,0,0.0,200,0,102,6201,7.84763987127235e-09
37,7400,0.0,200,0,0.0,200,0,110,6401,2.539895547215565e-07
38,7600,0.0,200,0,0.0,200,0,111,6601,8.372880699880625e-08
39,7800,0.0,200,0,0.0,200,0,128,6801,5.810088854474316e-09
40,8000,0.0,200,0,0.0,200,0,121,7001,2.6123641028164e-09
41,8200,0.0,200,0,0.0,200,0,120,7201,8.736343204418517e-09
42,8400,0.0,200,0,0.0,200,0,126,7401,3.637928847055605e-09
43,8600,0.0,200,0,0.0,200,0,95,7601,1.9701069664535e-09
44,8800,0.0,200,0,0.0,200,0,110,7801,9.635335196378492e-09
45,9000,0.0,200,0,0.0,200,0,113,8001,2.404506371789239e-09
46,9200,0.0,200,0,0.0,200,0,103,8201,1.2880070343612715e-08
47,9400,0.0,200,0,0.0,200,0,87,8401,2.104132201807829e-09
48,9600,0.0,200,0,0.0,200,0,86,8601,3.7123064622335278e-09
49,9800,0.0,200,0,0.0,200,0,87,8801,3.0047972998659134e-09
50,10000,0.0,200,0,0.0,200,0,54,9001,9.463248851204753e-09
51,10200,0.0,200,0,0.0,200,0,66,9201,2.767928819480403e-08
52,10400,0.0,200,0,0.0,200,0,61,9401,1.3073972127131128e-08
53,10600,0.0,200,0,0.0,200,0,67,9601,1.2443585717392125e-08
54,10800,0.0,200,0,0.0,200,0,79,9801,1.141125238746099e-07
55,11000,0.0,200,0,0.0,200,0,82,10001,7.092872955638541e-09
56,11200,0.0,200,0,0.0,200,0,104,10201,9.99763205555837e-09
57,11400,0.0,200,0,0.0,200,0,70,10401,1.637513946661784e-08
58,11600,0.0,200,0,0.0,200,0,92,10601,3.044207996794057e-09
59,11800,0.0,200,0,0.0,200,0,86,10801,3.237768664288154e-10
60,12000,0.0,200,0,0.0,200,0,84,11001,9.653112442720158e-08
61,12200,0.0,200,0,0.0,200,0,75,11201,8.807587903447711e-08
62,12400,0.0,200,0,0.0,200,0,81,11401,8.31901303399718e-09
63,12600,0.0,200,0,0.0,200,0,84,11601,2.8460792833584492e-08
64,12800,0.0,200,0,0.0,200,0,81,11801,8.813671459328987e-10
65,13000,0.0,200,0,0.0,200,0,97,12001,6.860955137355518e-10
66,13200,0.0,200,0,0.0,200,0,90,12201,7.14629493359098e-08
67,13400,0.0,200,0,0.0,200,0,77,12401,6.602113855613823e-10
68,13600,0.0,200,0,0.0,200,0,109,12601,6.731755153310814e-10
69,13800,0.0,200,0,0.0,200,0,101,12801,1.078821809663566e-09
70,14000,0.0,200,0,0.0,200,0,92,13001,1.3538562493309314e-09
71,14200,0.0,200,0,0.0,200,0,86,13201,1.4344057319704007e-07
72,14400,0.0,200,0,0.0,200,0,99,13401,1.9499091230557042e-10
73,14600,0.0,200,0,0.0,200,0,109,13601,1.0093385849341274e-10
74,14800,0.0,200,0,0.0,200,0,98,13801,2.883586773805291e-07
75,15000,0.0,200,0,0.0,200,0,76,14001,7.812844815546782e-10
76,15200,0.0,200,0,0.0,200,0,91,14201,6.478549363642117e-10
