checkpoint,evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful
results\fixed_freq_8\seed_9\checkpoint.pt,100,10000,-162.39,21.52700676364506,-151.0,0.77,162.39,151.15584415584416
