evaluation_episode,evaluation_seed,return,length,success
1,10000,-145.0,145,1
2,10001,-147.0,147,1
3,10002,-146.0,146,1
4,10003,-147.0,147,1
5,10004,-149.0,149,1
6,10005,-143.0,143,1
7,10006,-143.0,143,1
8,10007,-149.0,149,1
9,10008,-145.0,145,1
10,10009,-145.0,145,1
11,10010,-143.0,143,1
12,10011,-145.0,145,1
13,10012,-144.0,144,1
14,10013,-144.0,144,1
15,10014,-143.0,143,1
16,10015,-145.0,145,1
17,10016,-143.0,143,1
18,10017,-145.0,145,1
19,10018,-144.0,144,1
20,10019,-146.0,146,1
21,10020,-144.0,144,1
22,10021,-143.0,143,1
23,10022,-148.0,148,1
24,10023,-146.0,146,1
25,10024,-144.0,144,1
26,10025,-145.0,145,1
27,10026,-153.0,153,1
28,10027,-143.0,143,1
29,10028,-143.0,143,1
30,10029,-144.0,144,1
31,10030,-143.0,143,1
32,10031,-144.0,144,1
33,10032,-156.0,156,1
34,10033,-143.0,143,1
35,10034,-145.0,145,1
36,10035,-144.0,144,1
37,10036,-144.0,144,1
38,10037,-145.0,145,1
39,10038,-150.0,150,1
40,10039,-144.0,144,1
41,10040,-144.0,144,1
42,10041,-145.0,145,1
43,10042,-146.0,146,1
44,10043,-148.0,148,1
45,10044,-145.0,145,1
46,10045,-147.0,147,1
47,10046,-145.0,145,1
48,10047,-145.0,145,1
49,10048,-145.0,145,1
50,10049,-145.0,145,1
51,10050,-144.0,144,1
52,10051,-143.0,143,1
53,10052,-145.0,145,1
54,10053,-144.0,144,1
55,10054,-146.0,146,1
56,10055,-143.0,143,1
57,10056,-144.0,144,1
58,10057,-144.0,144,1
59,10058,-143.0,143,1
60,10059,-143.0,143,1
61,10060,-144.0,144,1
62,10061,-145.0,145,1
63,10062,-149.0,149,1
64,10063,-143.0,143,1
65,10064,-156.0,156,1
66,10065,-143.0,143,1
67,10066,-143.0,143,1
68,10067,-145.0,145,1
69,10068,-149.0,149,1
70,10069,-154.0,154,1
71,10070,-143.0,143,1
72,10071,-144.0,144,1
73,10072,-143.0,143,1
74,10073,-150.0,150,1
75,10074,-148.0,148,1
76,10075,-144.0,144,1
77,10076,-146.0,146,1
78,10077,-144.0,144,1
79,10078,-145.0,145,1
80,10079,-143.0,143,1
81,10080,-143.0,143,1
82,10081,-149.0,149,1
83,10082,-145.0,145,1
84,10083,-144.0,144,1
85,10084,-144.0,144,1
86,10085,-144.0,144,1
87,10086,-145.0,145,1
88,10087,-143.0,143,1
89,10088,-145.0,145,1
90,10089,-146.0,146,1
91,10090,-143.0,143,1
92,10091,-144.0,144,1
93,10092,-144.0,144,1
94,10093,-149.0,149,1
95,10094,-143.0,143,1
96,10095,-146.0,146,1
97,10096,-144.0,144,1
98,10097,-145.0,145,1
99,10098,-145.0,145,1
100,10099,-146.0,146,1
