evaluation_episode,evaluation_seed,return,length,success
1,10000,-136.0,136,1
2,10001,-140.0,140,1
3,10002,-138.0,138,1
4,10003,-139.0,139,1
5,10004,-143.0,143,1
6,10005,-171.0,171,1
7,10006,-172.0,172,1
8,10007,-143.0,143,1
9,10008,-137.0,137,1
10,10009,-136.0,136,1
11,10010,-172.0,172,1
12,10011,-136.0,136,1
13,10012,-173.0,173,1
14,10013,-136.0,136,1
15,10014,-172.0,172,1
16,10015,-136.0,136,1
17,10016,-173.0,173,1
18,10017,-138.0,138,1
19,10018,-136.0,136,1
20,10019,-139.0,139,1
21,10020,-173.0,173,1
22,10021,-171.0,171,1
23,10022,-140.0,140,1
24,10023,-139.0,139,1
25,10024,-174.0,174,1
26,10025,-138.0,138,1
27,10026,-156.0,156,1
28,10027,-169.0,169,1
29,10028,-169.0,169,1
30,10029,-173.0,173,1
31,10030,-169.0,169,1
32,10031,-175.0,175,1
33,10032,-162.0,162,1
34,10033,-172.0,172,1
35,10034,-137.0,137,1
36,10035,-174.0,174,1
37,10036,-173.0,173,1
38,10037,-136.0,136,1
39,10038,-144.0,144,1
40,10039,-174.0,174,1
41,10040,-138.0,138,1
42,10041,-138.0,138,1
43,10042,-139.0,139,1
44,10043,-141.0,141,1
45,10044,-138.0,138,1
46,10045,-139.0,139,1
47,10046,-136.0,136,1
48,10047,-138.0,138,1
49,10048,-137.0,137,1
50,10049,-136.0,136,1
51,10050,-167.0,167,1
52,10051,-171.0,171,1
53,10052,-136.0,136,1
54,10053,-136.0,136,1
55,10054,-139.0,139,1
56,10055,-169.0,169,1
57,10056,-136.0,136,1
58,10057,-167.0,167,1
59,10058,-169.0,169,1
60,10059,-169.0,169,1
61,10060,-136.0,136,1
62,10061,-137.0,137,1
63,10062,-143.0,143,1
64,10063,-171.0,171,1
65,10064,-161.0,161,1
66,10065,-171.0,171,1
67,10066,-169.0,169,1
68,10067,-138.0,138,1
69,10068,-143.0,143,1
70,10069,-159.0,159,1
71,10070,-172.0,172,1
72,10071,-136.0,136,1
73,10072,-169.0,169,1
74,10073,-144.0,144,1
75,10074,-141.0,141,1
76,10075,-168.0,168,1
77,10076,-139.0,139,1
78,10077,-136.0,136,1
79,10078,-138.0,138,1
80,10079,-171.0,171,1
81,10080,-169.0,169,1
82,10081,-143.0,143,1
83,10082,-137.0,137,1
84,10083,-136.0,136,1
85,10084,-174.0,174,1
86,10085,-136.0,136,1
87,10086,-136.0,136,1
88,10087,-171.0,171,1
89,10088,-138.0,138,1
90,10089,-139.0,139,1
91,10090,-169.0,169,1
92,10091,-167.0,167,1
93,10092,-174.0,174,1
94,10093,-144.0,144,1
95,10094,-172.0,172,1
96,10095,-139.0,139,1
97,10096,-136.0,136,1
98,10097,-136.0,136,1
99,10098,-136.0,136,1
100,10099,-138.0,138,1
