evaluation_episode,evaluation_seed,return,length,success
1,10000,-105.0,105,1
2,10001,-175.0,175,1
3,10002,-163.0,163,1
4,10003,-169.0,169,1
5,10004,-93.0,93,1
6,10005,-111.0,111,1
7,10006,-111.0,111,1
8,10007,-94.0,94,1
9,10008,-104.0,104,1
10,10009,-105.0,105,1
11,10010,-112.0,112,1
12,10011,-105.0,105,1
13,10012,-113.0,113,1
14,10013,-105.0,105,1
15,10014,-112.0,112,1
16,10015,-105.0,105,1
17,10016,-113.0,113,1
18,10017,-104.0,104,1
19,10018,-105.0,105,1
20,10019,-167.0,167,1
21,10020,-113.0,113,1
22,10021,-111.0,111,1
23,10022,-176.0,176,1
24,10023,-165.0,165,1
25,10024,-112.0,112,1
26,10025,-103.0,103,1
27,10026,-88.0,88,1
28,10027,-106.0,106,1
29,10028,-107.0,107,1
30,10029,-116.0,116,1
31,10030,-106.0,106,1
32,10031,-111.0,111,1
33,10032,-85.0,85,1
34,10033,-113.0,113,1
35,10034,-104.0,104,1
36,10035,-113.0,113,1
37,10036,-113.0,113,1
38,10037,-105.0,105,1
39,10038,-91.0,91,1
40,10039,-113.0,113,1
41,10040,-106.0,106,1
42,10041,-104.0,104,1
43,10042,-166.0,166,1
44,10043,-101.0,101,1
45,10044,-104.0,104,1
46,10045,-170.0,170,1
47,10046,-105.0,105,1
48,10047,-104.0,104,1
49,10048,-104.0,104,1
50,10049,-104.0,104,1
51,10050,-106.0,106,1
52,10051,-111.0,111,1
53,10052,-105.0,105,1
54,10053,-105.0,105,1
55,10054,-167.0,167,1
56,10055,-110.0,110,1
57,10056,-105.0,105,1
58,10057,-106.0,106,1
59,10058,-110.0,110,1
60,10059,-106.0,106,1
61,10060,-105.0,105,1
62,10061,-104.0,104,1
63,10062,-92.0,92,1
64,10063,-111.0,111,1
65,10064,-85.0,85,1
66,10065,-111.0,111,1
67,10066,-106.0,106,1
68,10067,-103.0,103,1
69,10068,-93.0,93,1
70,10069,-86.0,86,1
71,10070,-113.0,113,1
72,10071,-105.0,105,1
73,10072,-106.0,106,1
74,10073,-90.0,90,1
75,10074,-100.0,100,1
76,10075,-106.0,106,1
77,10076,-165.0,165,1
78,10077,-105.0,105,1
79,10078,-104.0,104,1
80,10079,-111.0,111,1
81,10080,-110.0,110,1
82,10081,-92.0,92,1
83,10082,-104.0,104,1
84,10083,-105.0,105,1
85,10084,-113.0,113,1
86,10085,-105.0,105,1
87,10086,-105.0,105,1
88,10087,-111.0,111,1
89,10088,-104.0,104,1
90,10089,-167.0,167,1
91,10090,-106.0,106,1
92,10091,-106.0,106,1
93,10092,-113.0,113,1
94,10093,-91.0,91,1
95,10094,-111.0,111,1
96,10095,-166.0,166,1
97,10096,-105.0,105,1
98,10097,-104.0,104,1
99,10098,-104.0,104,1
100,10099,-103.0,103,1
