evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful,checkpoint
100,10000,-134.37,29.95237128266384,-153.0,0.99,134.37,133.7070707070707,finalResults2noS\fixed_freq_1\seed_9999\checkpoint.pt
