checkpoint,evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful
results\fixed_freq_16\seed_99999\checkpoint.pt,100,10000,-121.86,25.10946539704206,-104.0,1.0,121.86,121.86
