evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful,checkpoint
100,10000,-155.64,7.923268379790112,-159.0,1.0,155.64,155.64,GreedyfinalResults2noS\fixed_freq_16\seed_9999\checkpoint.pt
