episode,env_step,return,length,success,epsilon,greedy_actions,exploratory_actions,condition_triggers,gradient_steps_so_far,latest_loss
1,200,0.0,200,0,0.0,200,0,0,0,
2,400,0.0,200,0,0.0,200,0,0,0,
3,600,0.0,200,0,0.0,200,0,0,0,
4,800,0.0,200,0,0.0,200,0,0,0,
5,1000,0.0,200,0,0.0,200,0,0,1,5.158180371722665e-08
6,1200,0.0,200,0,0.0,200,0,93,201,6.932339591259051e-09
7,1400,0.0,200,0,0.0,200,0,92,401,5.0820800900908125e-09
8,1600,0.0,200,0,0.0,200,0,94,601,3.132746506651074e-09
9,1800,0.0,200,0,0.0,200,0,93,801,1.97281613267819e-09
10,2000,0.0,200,0,0.0,200,0,96,1001,5.255001767068279e-09
11,2200,0.0,200,0,0.0,200,0,93,1201,8.295381603851126e-10
12,2400,0.0,200,0,0.0,200,0,96,1401,8.101926027848094e-07
13,2600,0.0,200,0,0.0,200,0,101,1601,1.7689261166964343e-09
14,2800,0.0,200,0,0.0,200,0,102,1801,9.245981757999289e-09
15,3000,0.0,200,0,0.0,200,0,91,2001,5.241291289870276e-10
16,3200,0.0,200,0,0.0,200,0,92,2201,6.87138068666826e-10
17,3400,0.0,200,0,0.0,200,0,106,2401,1.2861455234158825e-09
18,3600,0.0,200,0,0.0,200,0,107,2601,2.4454546720953374e-10
19,3800,0.0,200,0,0.0,200,0,89,2801,4.5300257989211445e-10
20,4000,0.0,200,0,0.0,200,0,89,3001,1.0040166387170757e-07
21,4200,0.0,200,0,0.0,200,0,107,3201,2.1715866882487944e-09
22,4400,0.0,200,0,0.0,200,0,92,3401,1.0896727964393449e-08
23,4600,0.0,200,0,0.0,200,0,107,3601,8.136390761137591e-07
24,4800,0.0,200,0,0.0,200,0,115,3801,1.4341547949214828e-09
25,5000,0.0,200,0,0.0,200,0,108,4001,1.855832820751857e-08
26,5200,0.0,200,0,0.0,200,0,108,4201,7.465505547088469e-09
27,5400,0.0,200,0,0.0,200,0,105,4401,5.1053334892969815e-09
28,5600,0.0,200,0,0.0,200,0,108,4601,7.664636036963657e-09
29,5800,0.0,200,0,0.0,200,0,117,4801,3.6436279060581e-07
30,6000,0.0,200,0,0.0,200,0,96,5001,2.7682687253616223e-09
31,6200,0.0,200,0,0.0,200,0,94,5201,2.2022484813533083e-07
32,6400,0.0,200,0,0.0,200,0,103,5401,7.559656234334966e-10
33,6600,0.0,200,0,0.0,200,0,94,5601,2.3041047825245187e-06
34,6800,0.0,200,0,0.0,200,0,88,5801,4.23553275785693e-10
35,7000,0.0,200,0,0.0,200,0,95,6001,6.054972634395028e-10
36,7200,0.0,200,0,0.0,200,0,96,6201,6.911082550686842e-07
37,7400,0.0,200,0,0.0,200,0,95,6401,2.6657695495480027e-10
38,7600,0.0,200,0,0.0,200,0,94,6601,5.474981579212113e-10
39,7800,0.0,200,0,0.0,200,0,93,6801,1.5891205018547794e-10
40,8000,0.0,200,0,0.0,200,0,92,7001,9.990715810204165e-09
41,8200,0.0,200,0,0.0,200,0,108,7201,5.106782108299512e-09
42,8400,0.0,200,0,0.0,200,0,107,7401,2.0363287944746844e-07
43,8600,0.0,200,0,0.0,200,0,103,7601,1.0841065822830842e-09
44,8800,0.0,200,0,0.0,200,0,90,7801,2.858346022094338e-07
45,9000,0.0,200,0,0.0,200,0,90,8001,8.840156384692932e-10
46,9200,0.0,200,0,0.0,200,0,86,8201,3.747431809308921e-10
47,9400,0.0,200,0,0.0,200,0,92,8401,7.39564924856495e-08
48,9600,0.0,200,0,0.0,200,0,87,8601,6.20352436087046e-10
49,9800,0.0,200,0,0.0,200,0,108,8801,5.981695583301416e-09
50,10000,0.0,200,0,0.0,200,0,93,9001,2.193964565577744e-09
51,10200,0.0,200,0,0.0,200,0,91,9201,2.78645586604398e-07
52,10400,0.0,200,0,0.0,200,0,107,9401,2.2529980103769276e-09
53,10600,0.0,200,0,0.0,200,0,111,9601,2.8974687538152466e-08
54,10800,0.0,200,0,0.0,200,0,95,9801,1.0239548942081456e-07
55,11000,0.0,200,0,0.0,200,0,109,10001,1.8042173310917065e-09
56,11200,0.0,200,0,0.0,200,0,109,10201,7.594633757435076e-07
57,11400,0.0,200,0,0.0,200,0,108,10401,2.980438396082974e-10
58,11600,0.0,200,0,0.0,200,0,102,10601,4.016736665501952e-10
59,11800,0.0,200,0,0.0,200,0,96,10801,1.3763825634782734e-09
60,12000,0.0,200,0,0.0,200,0,97,11001,1.6662384805243846e-09
61,12200,0.0,200,0,0.0,200,0,91,11201,5.157556048906997e-10
62,12400,0.0,200,0,0.0,200,0,83,11401,6.193742740912e-10
63,12600,0.0,200,0,0.0,200,0,91,11601,6.79292344596405e-10
64,12800,0.0,200,0,0.0,200,0,89,11801,6.787431061638927e-09
65,13000,0.0,200,0,0.0,200,0,94,12001,3.469988962834236e-09
66,13200,0.0,200,0,0.0,200,0,106,12201,7.548602853901798e-10
67,13400,0.0,200,0,0.0,200,0,87,12401,1.6513672207452146e-08
68,13600,0.0,200,0,0.0,200,0,89,12601,5.832060390176252e-10
69,13800,0.0,200,0,0.0,200,0,84,12801,5.107847478313943e-09
70,14000,0.0,200,0,0.0,200,0,86,13001,6.366544513802808e-10
71,14200,0.0,200,0,0.0,200,0,87,13201,6.773063887521857e-07
72,14400,0.0,200,0,0.0,200,0,108,13401,6.040696276521373e-10
73,14600,0.0,200,0,0.0,200,0,108,13601,9.251193699988391e-10
74,14800,0.0,200,0,0.0,200,0,90,13801,4.112665763500445e-10
75,15000,0.0,200,0,0.0,200,0,104,14001,3.9408451613098805e-08
76,15200,0.0,200,0,0.0,200,0,98,14201,2.715140057230059e-10
