evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful,checkpoint
100,10000,-135.69,28.45826112506922,-125.0,0.84,135.69,123.44047619047619,GreedyfinalResults2noS\fixed_freq_1\seed_9999\checkpoint.pt
