episode,env_step,return,length,success,epsilon,greedy_actions,exploratory_actions,condition_triggers,gradient_steps_so_far,latest_loss
1,200,-200.0,200,0,0.0,200,0,0,0,
2,400,-200.0,200,0,0.0,200,0,0,0,
3,600,-200.0,200,0,0.0,200,0,0,0,
4,800,-200.0,200,0,0.0,200,0,0,0,
5,1000,-200.0,200,0,0.0,200,0,1,1,0.5001826286315918
6,1200,-200.0,200,0,0.0,200,0,1,201,1.9097438780590892e-05
7,1400,-200.0,200,0,0.0,200,0,4,401,4.282430018065497e-05
8,1600,-200.0,200,0,0.0,200,0,0,601,2.733218570938334e-05
9,1800,-200.0,200,0,0.0,200,0,0,801,2.1901327272644266e-05
10,2000,-200.0,200,0,0.0,200,0,0,1001,1.5732201063656248e-05
11,2200,-200.0,200,0,0.0,200,0,0,1201,1.3519555977836717e-05
12,2400,-200.0,200,0,0.0,200,0,0,1401,1.137984963861527e-05
13,2600,-200.0,200,0,0.0,200,0,0,1601,8.718990102352109e-06
14,2800,-200.0,200,0,0.0,200,0,0,1801,1.3554074030253105e-05
15,3000,-200.0,200,0,0.0,200,0,0,2001,1.0979062608384993e-05
16,3200,-200.0,200,0,0.0,200,0,0,2201,1.134354079113109e-05
17,3400,-200.0,200,0,0.0,200,0,0,2401,1.3138275789970066e-05
18,3600,-200.0,200,0,0.0,200,0,0,2601,1.0434435353090521e-05
19,3800,-200.0,200,0,0.0,200,0,0,2801,9.581962331139948e-06
20,4000,-200.0,200,0,0.0,200,0,0,3001,9.317755939264316e-06
21,4200,-200.0,200,0,0.0,200,0,0,3201,1.1936948794755153e-05
22,4400,-200.0,200,0,0.0,200,0,0,3401,1.4416321391763631e-05
23,4600,-200.0,200,0,0.0,200,0,0,3601,1.9746412363019772e-05
24,4800,-200.0,200,0,0.0,200,0,0,3801,2.869285708584357e-05
25,5000,-200.0,200,0,0.0,200,0,0,4001,1.0609278433548752e-05
26,5200,-200.0,200,0,0.0,200,0,0,4201,6.761966687918175e-06
27,5400,-200.0,200,0,0.0,200,0,0,4401,1.5344932762673125e-05
28,5600,-200.0,200,0,0.0,200,0,0,4601,3.68519285984803e-05
29,5800,-200.0,200,0,0.0,200,0,0,4801,1.2512524335761555e-05
30,6000,-200.0,200,0,0.0,200,0,0,5001,1.7048587324097753e-05
31,6200,-200.0,200,0,0.0,200,0,0,5201,1.3801703062199522e-05
32,6400,-200.0,200,0,0.0,200,0,0,5401,1.0078842933580745e-05
33,6600,-200.0,200,0,0.0,200,0,0,5601,3.1706029403721914e-05
34,6800,-200.0,200,0,0.0,200,0,0,5801,1.1023717888747342e-05
35,7000,-200.0,200,0,0.0,200,0,0,6001,3.5000248317373917e-05
36,7200,-200.0,200,0,0.0,200,0,0,6201,2.3487384169129655e-05
37,7400,-200.0,200,0,0.0,200,0,0,6401,1.2586207049025688e-05
38,7600,-200.0,200,0,0.0,200,0,0,6601,2.1665766325895675e-05
39,7800,-200.0,200,0,0.0,200,0,0,6801,7.800482308084611e-06
40,8000,-200.0,200,0,0.0,200,0,0,7001,1.1201692359463777e-05
41,8200,-200.0,200,0,0.0,200,0,0,7201,3.065939381485805e-05
42,8400,-200.0,200,0,0.0,200,0,0,7401,5.784590757684782e-05
43,8600,-200.0,200,0,0.0,200,0,0,7601,1.05366125353612e-05
44,8800,-200.0,200,0,0.0,200,0,0,7801,3.0350573069881648e-05
45,9000,-200.0,200,0,0.0,200,0,0,8001,3.9948252378962934e-05
46,9200,-200.0,200,0,0.0,200,0,0,8201,6.242488598218188e-05
47,9400,-200.0,200,0,0.0,200,0,0,8401,5.664946002070792e-05
48,9600,-200.0,200,0,0.0,200,0,0,8601,1.5271805750671774e-05
49,9800,-200.0,200,0,0.0,200,0,0,8801,3.8426056562457234e-05
50,10000,-200.0,200,0,0.0,200,0,0,9001,2.596810008981265e-05
51,10200,-200.0,200,0,0.0,200,0,0,9201,4.281350993551314e-05
52,10400,-200.0,200,0,0.0,200,0,0,9401,4.372561306809075e-05
53,10600,-200.0,200,0,0.0,200,0,0,9601,4.774895933223888e-05
54,10800,-200.0,200,0,0.0,200,0,0,9801,4.144607737543993e-05
55,11000,-200.0,200,0,0.0,200,0,0,10001,1.9906288798665628e-05
56,11200,-200.0,200,0,0.0,200,0,0,10201,4.0329374314751476e-05
57,11400,-200.0,200,0,0.0,200,0,0,10401,4.3875403207493946e-05
58,11600,-200.0,200,0,0.0,200,0,0,10601,5.4111813369672745e-05
59,11800,-200.0,200,0,0.0,200,0,0,10801,3.9082678995328024e-05
60,12000,-200.0,200,0,0.0,200,0,0,11001,6.14710952504538e-05
61,12200,-200.0,200,0,0.0,200,0,0,11201,2.5139894205494784e-05
62,12400,-200.0,200,0,0.0,200,0,0,11401,5.16991458425764e-05
63,12600,-200.0,200,0,0.0,200,0,0,11601,7.54721331759356e-05
64,12800,-200.0,200,0,0.0,200,0,0,11801,7.218927203211933e-05
65,13000,-200.0,200,0,0.0,200,0,0,12001,4.2776424379553646e-05
66,13200,-200.0,200,0,0.0,200,0,0,12201,4.252951475791633e-05
67,13400,-200.0,200,0,0.0,200,0,0,12401,4.599873864208348e-05
68,13600,-200.0,200,0,0.0,200,0,0,12601,0.00011737596651073545
69,13800,-200.0,200,0,0.0,200,0,0,12801,8.919009269447997e-05
70,14000,-200.0,200,0,0.0,200,0,0,13001,8.094982331385836e-05
71,14200,-200.0,200,0,0.0,200,0,0,13201,8.138949488056824e-05
72,14400,-200.0,200,0,0.0,200,0,0,13401,6.408178887795657e-05
73,14600,-200.0,200,0,0.0,200,0,0,13601,8.542073192074895e-05
74,14800,-200.0,200,0,0.0,200,0,0,13801,8.665099448990077e-05
75,15000,-200.0,200,0,0.0,200,0,0,14001,7.285411993507296e-05
76,15200,-200.0,200,0,0.0,200,0,0,14201,5.515429802471772e-05
77,15400,-200.0,200,0,0.0,200,0,0,14401,8.455916395178065e-05
78,15600,-200.0,200,0,0.0,200,0,0,14601,8.291711856145412e-05
79,15800,-200.0,200,0,0.0,200,0,0,14801,9.111608960665762e-05
80,16000,-200.0,200,0,0.0,200,0,0,15001,7.812801777618006e-05
81,16200,-200.0,200,0,0.0,200,0,0,15201,0.00010757475683931261
82,16400,-200.0,200,0,0.0,200,0,0,15401,9.093630069401115e-05
83,16600,-200.0,200,0,0.0,200,0,0,15601,6.875096005387604e-05
84,16800,-200.0,200,0,0.0,200,0,0,15801,4.4406788219930604e-05
85,17000,-200.0,200,0,0.0,200,0,0,16001,8.048735617194325e-05
86,17200,-200.0,200,0,0.0,200,0,0,16201,9.871857037069276e-05
87,17400,-200.0,200,0,0.0,200,0,0,16401,8.452664042124525e-05
88,17600,-200.0,200,0,0.0,200,0,0,16601,9.312118345405906e-05
89,17800,-200.0,200,0,0.0,200,0,0,16801,8.032370533328503e-05
90,18000,-200.0,200,0,0.0,200,0,0,17001,7.245608867378905e-05
91,18200,-200.0,200,0,0.0,200,0,0,17201,0.00011366586841177195
92,18400,-200.0,200,0,0.0,200,0,0,17401,6.744619167875499e-05
93,18600,-200.0,200,0,0.0,200,0,0,17601,3.5967397707281634e-05
94,18800,-200.0,200,0,0.0,200,0,0,17801,5.902908378629945e-05
95,19000,-200.0,200,0,0.0,200,0,0,18001,4.292965604690835e-05
96,19200,-200.0,200,0,0.0,200,0,0,18201,0.0001402422203682363
97,19400,-200.0,200,0,0.0,200,0,0,18401,4.107191853108816e-05
98,19600,-200.0,200,0,0.0,200,0,0,18601,7.828518573660403e-05
99,19800,-200.0,200,0,0.0,200,0,0,18801,6.089809176046401e-05
100,20000,-200.0,200,0,0.0,200,0,0,19001,6.853069498902187e-05
101,20200,-200.0,200,0,0.0,200,0,0,19201,8.412189345108345e-05
102,20400,-200.0,200,0,0.0,200,0,0,19401,6.628933624597266e-05
103,20600,-200.0,200,0,0.0,200,0,0,19601,5.2040395530639216e-05
104,20800,-200.0,200,0,0.0,200,0,0,19801,0.00010378224396845326
105,20952,-152.0,152,1,0.0,152,0,0,19953,4.3501833715708926e-05
106,21152,-200.0,200,0,0.0,200,0,0,20153,0.00012018739653285593
107,21352,-200.0,200,0,0.0,200,0,0,20353,7.500584615627304e-05
108,21552,-200.0,200,0,0.0,200,0,0,20553,0.000134833506308496
109,21752,-200.0,200,0,0.0,200,0,0,20753,5.959718328085728e-05
110,21952,-200.0,200,0,0.0,200,0,0,20953,3.132434358121827e-05
111,22152,-200.0,200,0,0.0,200,0,0,21153,6.288429722189903e-05
112,22352,-200.0,200,0,0.0,200,0,0,21353,6.86655257595703e-05
113,22552,-200.0,200,0,0.0,200,0,0,21553,7.999296940397471e-05
114,22752,-200.0,200,0,0.0,200,0,0,21753,3.447620474616997e-05
115,22952,-200.0,200,0,0.0,200,0,0,21953,4.6375167585210875e-05
116,23152,-200.0,200,0,0.0,200,0,0,22153,6.052657408872619e-05
117,23352,-200.0,200,0,0.0,200,0,0,22353,6.792482599848881e-05
118,23552,-200.0,200,0,0.0,200,0,0,22553,4.9641850637272e-05
119,23752,-200.0,200,0,0.0,200,0,0,22753,7.870489207562059e-05
120,23952,-200.0,200,0,0.0,200,0,0,22953,4.7574292693752795e-05
121,24152,-200.0,200,0,0.0,200,0,0,23153,0.000131185632199049
122,24352,-200.0,200,0,0.0,200,0,0,23353,0.00010953643504763022
123,24552,-200.0,200,0,0.0,200,0,0,23553,0.00013708361075259745
124,24752,-200.0,200,0,0.0,200,0,0,23753,7.158578227972612e-05
125,24952,-200.0,200,0,0.0,200,0,0,23953,3.1036819564178586e-05
126,25152,-200.0,200,0,0.0,200,0,0,24153,3.0316692573251203e-05
127,25352,-200.0,200,0,0.0,200,0,0,24353,0.0002965619205497205
128,25552,-200.0,200,0,0.0,200,0,0,24553,0.00010663182911230251
129,25752,-200.0,200,0,0.0,200,0,0,24753,5.0666370952967554e-05
130,25952,-200.0,200,0,0.0,200,0,0,24953,6.179214688017964e-05
131,26152,-200.0,200,0,0.0,200,0,0,25153,2.4507204216206446e-05
132,26352,-200.0,200,0,0.0,200,0,0,25353,1.1559590348042548e-05
133,26552,-200.0,200,0,0.0,200,0,0,25553,8.146512845996767e-05
134,26752,-200.0,200,0,0.0,200,0,0,25753,8.440899546258152e-05
135,26952,-200.0,200,0,0.0,200,0,0,25953,2.0357183529995382e-05
136,27152,-200.0,200,0,0.0,200,0,0,26153,3.437214400037192e-05
137,27348,-196.0,196,1,0.0,196,0,0,26349,0.00017623286112211645
138,27548,-200.0,200,0,0.0,200,0,0,26549,5.2890034567099065e-05
139,27748,-200.0,200,0,0.0,200,0,0,26749,4.417001400724985e-05
140,27948,-200.0,200,0,0.0,200,0,0,26949,2.7262345611234196e-05
141,28148,-200.0,200,0,0.0,200,0,0,27149,0.00010295421088812873
142,28348,-200.0,200,0,0.0,200,0,0,27349,3.256182390032336e-05
143,28548,-200.0,200,0,0.0,200,0,0,27549,0.0001705873291939497
144,28748,-200.0,200,0,0.0,200,0,0,27749,0.0005059762625023723
145,28948,-200.0,200,0,0.0,200,0,0,27949,2.908262104028836e-05
146,29148,-200.0,200,0,0.0,200,0,0,28149,0.00013940031931269914
147,29348,-200.0,200,0,0.0,200,0,0,28349,2.0900060917483643e-05
148,29548,-200.0,200,0,0.0,200,0,0,28549,2.643426341819577e-05
149,29748,-200.0,200,0,0.0,200,0,0,28749,4.313617682782933e-05
150,29948,-200.0,200,0,0.0,200,0,0,28949,0.0004175652575213462
151,30148,-200.0,200,0,0.0,200,0,0,29149,7.830576942069456e-05
152,30348,-200.0,200,0,0.0,200,0,0,29349,9.34035997488536e-05
153,30548,-200.0,200,0,0.0,200,0,0,29549,3.996137093054131e-05
154,30748,-200.0,200,0,0.0,200,0,0,29749,0.000197214336367324
155,30948,-200.0,200,0,0.0,200,0,0,29949,0.00016002316260710359
156,31079,-131.0,131,1,0.0,131,0,0,30080,0.0014821497024968266
157,31279,-200.0,200,0,0.0,200,0,0,30280,0.00016360258450731635
158,31479,-200.0,200,0,0.0,200,0,0,30480,0.0002700797631405294
159,31679,-200.0,200,0,0.0,200,0,0,30680,0.00015568571689072996
160,31879,-200.0,200,0,0.0,200,0,0,30880,6.290275632636622e-05
161,32079,-200.0,200,0,0.0,200,0,0,31080,0.00034037380828522146
162,32279,-200.0,200,0,0.0,200,0,0,31280,6.2328610511031e-05
163,32479,-200.0,200,0,0.0,200,0,0,31480,0.00022955240274313837
164,32679,-200.0,200,0,0.0,200,0,0,31680,0.00024237083562184125
165,32879,-200.0,200,0,0.0,200,0,0,31880,0.00019367571803741157
166,33079,-200.0,200,0,0.0,200,0,0,32080,0.00037161048385314643
167,33279,-200.0,200,0,0.0,200,0,0,32280,7.866983651183546e-05
168,33479,-200.0,200,0,0.0,200,0,0,32480,0.001086230156943202
169,33679,-200.0,200,0,0.0,200,0,0,32680,0.0001436523161828518
170,33879,-200.0,200,0,0.0,200,0,0,32880,9.848157787928358e-05
171,34079,-200.0,200,0,0.0,200,0,0,33080,0.0001732585660647601
172,34279,-200.0,200,0,0.0,200,0,0,33280,0.0001604117132956162
173,34479,-200.0,200,0,0.0,200,0,0,33480,0.00039747741539031267
174,34679,-200.0,200,0,0.0,200,0,0,33680,0.0002376001502852887
175,34879,-200.0,200,0,0.0,200,0,0,33880,0.00013162735558580607
176,35079,-200.0,200,0,0.0,200,0,0,34080,0.00035092493635602295
177,35279,-200.0,200,0,0.0,200,0,0,34280,0.0019438005983829498
178,35479,-200.0,200,0,0.0,200,0,0,34480,6.293329352047294e-05
179,35679,-200.0,200,0,0.0,200,0,0,34680,0.0002728946856223047
180,35879,-200.0,200,0,0.0,200,0,0,34880,0.00032899962388910353
