checkpoint,evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful
results\fixed_freq_12\seed_9\checkpoint.pt,100,10000,-132.9,25.250862571525364,-144.0,1.0,132.9,132.9
