checkpoint,evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful
results\fixed_freq_6\seed_999\checkpoint.pt,100,10000,-168.26,7.164192666704084,-166.0,0.99,168.26,167.93939393939394
