evaluation_episodes,evaluation_seed_start,mean_return,std_return,median_return,success_rate,mean_episode_length,mean_length_when_successful,checkpoint
100,10000,-134.51,29.419808828664262,-152.0,1.0,134.51,134.51,GreedyfinalResults2noS\fixed_freq_32\seed_99\checkpoint.pt
